Period,Product,Quantity,Month,Year,Price_ECILC,Open_ECILC,High_ECILC,Low_ECILC,Vol._ECILC,Change_ECILC,Price_ECILC_std,Open_ECILC_std,High_ECILC_std,Low_ECILC_std,Vol._ECILC_std,Price_ECILC_rltv_to_BIST100,Price_ECILC_rltv_to_XPHARM3,Open_ECILC_rltv_to_BIST100,Open_ECILC_rltv_to_XPHARM3,High_ECILC_rltv_to_BIST100,High_ECILC_rltv_to_XPHARM3,Low_ECILC_rltv_to_BIST100,Low_ECILC_rltv_to_XPHARM3,Vol._ECILC_rltv_to_BIST100,Vol._ECILC_rltv_to_XPHARM3,Change_ECILC_rltv_to_BIST100,Change_ECILC_rltv_to_XPHARM3,hastane,hastane randevu,ilaç,baş ağrısı,grip,salgın,ASACOL,Biofenac,BioGaia,gastroenteroloji randevu,Medigard,mhrs,üroloji randevu,Xalfu,Salofalk,Asec,Xatral,month,monthly_retail_purchases_change,year,USD/TRY_Price,USD/TRY_Change %,EUR/TRY_Price,EUR/TRY_Change %,EUR/USD_Price,EUR/USD_Change %,mw_USD,open_days_for_pharmacies
201703,PRODUCT_A,12040,3,2017,0.17327935222672075,0.07434154630416301,0.12585034013605445,0.17147117296222647,0.17734811692476862,0.667421326692325,0.1732793522267206,0.07434154630416306,0.12585034013605445,0.1714711729622265,0.1773481169247686,0.2372972670400355,0.15238679692460927,0.15656840680881678,0.18125441515042728,0.23129773103883067,0.3437501239012627,0.20531669875305025,0.21625445869326287,0.20606239807614313,0.6249621417579759,0.39863842662632376,0.7968228270767983,0.5502958579881656,0.7483443708609272,0.07068062827225141,0.09264565425023885,0.3909973521624007,0.009861932938856016,0.44559585492227977,0.48404255319148937,0.21126760563380276,0.5434782608695652,0.36480686695278963,0.5242718446601942,0.5612903225806452,0.10859728506787328,0.07064364207221352,0.30645161290322587,0.14456233421750664,3,0.24431818181818182,2017,0.05164558394883556,0.1829089128305583,0.003923840623600849,0.25,0.040672451193057846,0.5716374269005847,0.7765009075878107,25.0
201703,PRODUCT_B,188694,3,2017,0.17327935222672075,0.07434154630416301,0.12585034013605445,0.17147117296222647,0.17734811692476862,0.667421326692325,0.1732793522267206,0.07434154630416306,0.12585034013605445,0.1714711729622265,0.1773481169247686,0.2372972670400355,0.15238679692460927,0.15656840680881678,0.18125441515042728,0.23129773103883067,0.3437501239012627,0.20531669875305025,0.21625445869326287,0.20606239807614313,0.6249621417579759,0.39863842662632376,0.7968228270767983,0.5502958579881656,0.7483443708609272,0.07068062827225141,0.09264565425023885,0.3909973521624007,0.009861932938856016,0.44559585492227977,0.48404255319148937,0.21126760563380276,0.5434782608695652,0.36480686695278963,0.5242718446601942,0.5612903225806452,0.10859728506787328,0.07064364207221352,0.30645161290322587,0.14456233421750664,3,0.24431818181818182,2017,0.05164558394883556,0.1829089128305583,0.003923840623600849,0.25,0.040672451193057846,0.5716374269005847,0.7765009075878107,25.0
201703,PRODUCT_C,46790,3,2017,0.17327935222672075,0.07434154630416301,0.12585034013605445,0.17147117296222647,0.17734811692476862,0.667421326692325,0.1732793522267206,0.07434154630416306,0.12585034013605445,0.1714711729622265,0.1773481169247686,0.2372972670400355,0.15238679692460927,0.15656840680881678,0.18125441515042728,0.23129773103883067,0.3437501239012627,0.20531669875305025,0.21625445869326287,0.20606239807614313,0.6249621417579759,0.39863842662632376,0.7968228270767983,0.5502958579881656,0.7483443708609272,0.07068062827225141,0.09264565425023885,0.3909973521624007,0.009861932938856016,0.44559585492227977,0.48404255319148937,0.21126760563380276,0.5434782608695652,0.36480686695278963,0.5242718446601942,0.5612903225806452,0.10859728506787328,0.07064364207221352,0.30645161290322587,0.14456233421750664,3,0.24431818181818182,2017,0.05164558394883556,0.1829089128305583,0.003923840623600849,0.25,0.040672451193057846,0.5716374269005847,0.7765009075878107,25.0
201703,PRODUCT_V,13120,3,2017,0.17327935222672075,0.07434154630416301,0.12585034013605445,0.17147117296222647,0.17734811692476862,0.667421326692325,0.1732793522267206,0.07434154630416306,0.12585034013605445,0.1714711729622265,0.1773481169247686,0.2372972670400355,0.15238679692460927,0.15656840680881678,0.18125441515042728,0.23129773103883067,0.3437501239012627,0.20531669875305025,0.21625445869326287,0.20606239807614313,0.6249621417579759,0.39863842662632376,0.7968228270767983,0.5502958579881656,0.7483443708609272,0.07068062827225141,0.09264565425023885,0.3909973521624007,0.009861932938856016,0.44559585492227977,0.48404255319148937,0.21126760563380276,0.5434782608695652,0.36480686695278963,0.5242718446601942,0.5612903225806452,0.10859728506787328,0.07064364207221352,0.30645161290322587,0.14456233421750664,3,0.24431818181818182,2017,0.05164558394883556,0.1829089128305583,0.003923840623600849,0.25,0.040672451193057846,0.5716374269005847,0.7765009075878107,25.0
201703,PRODUCT_X,19959,3,2017,0.17327935222672075,0.07434154630416301,0.12585034013605445,0.17147117296222647,0.17734811692476862,0.667421326692325,0.1732793522267206,0.07434154630416306,0.12585034013605445,0.1714711729622265,0.1773481169247686,0.2372972670400355,0.15238679692460927,0.15656840680881678,0.18125441515042728,0.23129773103883067,0.3437501239012627,0.20531669875305025,0.21625445869326287,0.20606239807614313,0.6249621417579759,0.39863842662632376,0.7968228270767983,0.5502958579881656,0.7483443708609272,0.07068062827225141,0.09264565425023885,0.3909973521624007,0.009861932938856016,0.44559585492227977,0.48404255319148937,0.21126760563380276,0.5434782608695652,0.36480686695278963,0.5242718446601942,0.5612903225806452,0.10859728506787328,0.07064364207221352,0.30645161290322587,0.14456233421750664,3,0.24431818181818182,2017,0.05164558394883556,0.1829089128305583,0.003923840623600849,0.25,0.040672451193057846,0.5716374269005847,0.7765009075878107,25.0
201704,PRODUCT_A,10902,4,2017,0.3421052631578946,0.18819031435853883,0.2598639455782312,0.2972166998011927,0.12146980665261616,0.7817523205795789,0.3421052631578946,0.18819031435853875,0.25986394557823117,0.29721669980119275,0.12146980665261614,0.3239866913171918,0.08273485348161819,0.24596907962766945,0.13493826654059923,0.3350420015433375,0.1852931255981345,0.3214231665188215,0.1579316325149187,0.15906677447347758,0.4676530482225043,0.404500756429652,0.7042396033593037,0.48875739644970406,0.7033112582781456,0.03664921465968596,0.019102196752626588,0.22947925860547225,0.009861932938856016,0.07875647668393781,0.2808510638297873,0.16760563380281712,0.49391304347826087,0.1702432045779686,0.5009708737864078,0.369032258064516,0.10226244343891402,0.07064364207221352,0.4048387096774194,0.0,4,0.3352272727272727,2017,0.02798766165775246,0.13467189030362392,0.003291812603692046,0.23933649289099526,0.17353579175704859,0.804093567251462,0.8265485444957488,22.5
201704,PRODUCT_B,151354,4,2017,0.3421052631578946,0.18819031435853883,0.2598639455782312,0.2972166998011927,0.12146980665261616,0.7817523205795789,0.3421052631578946,0.18819031435853875,0.25986394557823117,0.29721669980119275,0.12146980665261614,0.3239866913171918,0.08273485348161819,0.24596907962766945,0.13493826654059923,0.3350420015433375,0.1852931255981345,0.3214231665188215,0.1579316325149187,0.15906677447347758,0.4676530482225043,0.404500756429652,0.7042396033593037,0.48875739644970406,0.7033112582781456,0.03664921465968596,0.019102196752626588,0.22947925860547225,0.009861932938856016,0.07875647668393781,0.2808510638297873,0.16760563380281712,0.49391304347826087,0.1702432045779686,0.5009708737864078,0.369032258064516,0.10226244343891402,0.07064364207221352,0.4048387096774194,0.0,4,0.3352272727272727,2017,0.02798766165775246,0.13467189030362392,0.003291812603692046,0.23933649289099526,0.17353579175704859,0.804093567251462,0.8265485444957488,22.5
201704,PRODUCT_C,42640,4,2017,0.3421052631578946,0.18819031435853883,0.2598639455782312,0.2972166998011927,0.12146980665261616,0.7817523205795789,0.3421052631578946,0.18819031435853875,0.25986394557823117,0.29721669980119275,0.12146980665261614,0.3239866913171918,0.08273485348161819,0.24596907962766945,0.13493826654059923,0.3350420015433375,0.1852931255981345,0.3214231665188215,0.1579316325149187,0.15906677447347758,0.4676530482225043,0.404500756429652,0.7042396033593037,0.48875739644970406,0.7033112582781456,0.03664921465968596,0.019102196752626588,0.22947925860547225,0.009861932938856016,0.07875647668393781,0.2808510638297873,0.16760563380281712,0.49391304347826087,0.1702432045779686,0.5009708737864078,0.369032258064516,0.10226244343891402,0.07064364207221352,0.4048387096774194,0.0,4,0.3352272727272727,2017,0.02798766165775246,0.13467189030362392,0.003291812603692046,0.23933649289099526,0.17353579175704859,0.804093567251462,0.8265485444957488,22.5
201704,PRODUCT_V,6278,4,2017,0.3421052631578946,0.18819031435853883,0.2598639455782312,0.2972166998011927,0.12146980665261616,0.7817523205795789,0.3421052631578946,0.18819031435853875,0.25986394557823117,0.29721669980119275,0.12146980665261614,0.3239866913171918,0.08273485348161819,0.24596907962766945,0.13493826654059923,0.3350420015433375,0.1852931255981345,0.3214231665188215,0.1579316325149187,0.15906677447347758,0.4676530482225043,0.404500756429652,0.7042396033593037,0.48875739644970406,0.7033112582781456,0.03664921465968596,0.019102196752626588,0.22947925860547225,0.009861932938856016,0.07875647668393781,0.2808510638297873,0.16760563380281712,0.49391304347826087,0.1702432045779686,0.5009708737864078,0.369032258064516,0.10226244343891402,0.07064364207221352,0.4048387096774194,0.0,4,0.3352272727272727,2017,0.02798766165775246,0.13467189030362392,0.003291812603692046,0.23933649289099526,0.17353579175704859,0.804093567251462,0.8265485444957488,22.5
201704,PRODUCT_X,17891,4,2017,0.3421052631578946,0.18819031435853883,0.2598639455782312,0.2972166998011927,0.12146980665261616,0.7817523205795789,0.3421052631578946,0.18819031435853875,0.25986394557823117,0.29721669980119275,0.12146980665261614,0.3239866913171918,0.08273485348161819,0.24596907962766945,0.13493826654059923,0.3350420015433375,0.1852931255981345,0.3214231665188215,0.1579316325149187,0.15906677447347758,0.4676530482225043,0.404500756429652,0.7042396033593037,0.48875739644970406,0.7033112582781456,0.03664921465968596,0.019102196752626588,0.22947925860547225,0.009861932938856016,0.07875647668393781,0.2808510638297873,0.16760563380281712,0.49391304347826087,0.1702432045779686,0.5009708737864078,0.369032258064516,0.10226244343891402,0.07064364207221352,0.4048387096774194,0.0,4,0.3352272727272727,2017,0.02798766165775246,0.13467189030362392,0.003291812603692046,0.23933649289099526,0.17353579175704859,0.804093567251462,0.8265485444957488,22.5
201705,PRODUCT_A,12201,5,2017,0.6469635627530365,0.37765505522514875,0.6319727891156464,0.45576540755467176,0.3973792724273802,0.9773601992302468,0.6469635627530363,0.3776550552251487,0.6319727891156464,0.4557654075546719,0.3973792724273802,0.5529603943780694,0.05349877845031604,0.3406478443629737,0.07256443863703294,0.681151302019029,0.09381184211847945,0.39533646931316413,0.11005656880933405,0.4087414870901874,0.7570835245654773,0.6316187594553706,0.9999999999999998,0.3550295857988164,0.5860927152317881,0.07722513089005245,0.0353390639923592,0.09090909090909094,0.004930966469428007,0.0984455958549223,0.2872340425531914,0.0,0.5043478260869565,0.1716738197424892,0.45631067961165056,0.40645161290322573,0.21266968325791855,0.4160125588697017,0.6290322580645162,0.5954907161803712,5,0.32954545454545453,2017,0.021026119930950493,0.1740940254652302,0.028599267900876857,0.2995260663507109,0.3611713665943599,0.9327485380116959,0.8417272681166765,23.0
201705,PRODUCT_B,167424,5,2017,0.6469635627530365,0.37765505522514875,0.6319727891156464,0.45576540755467176,0.3973792724273802,0.9773601992302468,0.6469635627530363,0.3776550552251487,0.6319727891156464,0.4557654075546719,0.3973792724273802,0.5529603943780694,0.05349877845031604,0.3406478443629737,0.07256443863703294,0.681151302019029,0.09381184211847945,0.39533646931316413,0.11005656880933405,0.4087414870901874,0.7570835245654773,0.6316187594553706,0.9999999999999998,0.3550295857988164,0.5860927152317881,0.07722513089005245,0.0353390639923592,0.09090909090909094,0.004930966469428007,0.0984455958549223,0.2872340425531914,0.0,0.5043478260869565,0.1716738197424892,0.45631067961165056,0.40645161290322573,0.21266968325791855,0.4160125588697017,0.6290322580645162,0.5954907161803712,5,0.32954545454545453,2017,0.021026119930950493,0.1740940254652302,0.028599267900876857,0.2995260663507109,0.3611713665943599,0.9327485380116959,0.8417272681166765,23.0
201705,PRODUCT_C,45626,5,2017,0.6469635627530365,0.37765505522514875,0.6319727891156464,0.45576540755467176,0.3973792724273802,0.9773601992302468,0.6469635627530363,0.3776550552251487,0.6319727891156464,0.4557654075546719,0.3973792724273802,0.5529603943780694,0.05349877845031604,0.3406478443629737,0.07256443863703294,0.681151302019029,0.09381184211847945,0.39533646931316413,0.11005656880933405,0.4087414870901874,0.7570835245654773,0.6316187594553706,0.9999999999999998,0.3550295857988164,0.5860927152317881,0.07722513089005245,0.0353390639923592,0.09090909090909094,0.004930966469428007,0.0984455958549223,0.2872340425531914,0.0,0.5043478260869565,0.1716738197424892,0.45631067961165056,0.40645161290322573,0.21266968325791855,0.4160125588697017,0.6290322580645162,0.5954907161803712,5,0.32954545454545453,2017,0.021026119930950493,0.1740940254652302,0.028599267900876857,0.2995260663507109,0.3611713665943599,0.9327485380116959,0.8417272681166765,23.0
201705,PRODUCT_V,12560,5,2017,0.6469635627530365,0.37765505522514875,0.6319727891156464,0.45576540755467176,0.3973792724273802,0.9773601992302468,0.6469635627530363,0.3776550552251487,0.6319727891156464,0.4557654075546719,0.3973792724273802,0.5529603943780694,0.05349877845031604,0.3406478443629737,0.07256443863703294,0.681151302019029,0.09381184211847945,0.39533646931316413,0.11005656880933405,0.4087414870901874,0.7570835245654773,0.6316187594553706,0.9999999999999998,0.3550295857988164,0.5860927152317881,0.07722513089005245,0.0353390639923592,0.09090909090909094,0.004930966469428007,0.0984455958549223,0.2872340425531914,0.0,0.5043478260869565,0.1716738197424892,0.45631067961165056,0.40645161290322573,0.21266968325791855,0.4160125588697017,0.6290322580645162,0.5954907161803712,5,0.32954545454545453,2017,0.021026119930950493,0.1740940254652302,0.028599267900876857,0.2995260663507109,0.3611713665943599,0.9327485380116959,0.8417272681166765,23.0
201705,PRODUCT_X,19651,5,2017,0.6469635627530365,0.37765505522514875,0.6319727891156464,0.45576540755467176,0.3973792724273802,0.9773601992302468,0.6469635627530363,0.3776550552251487,0.6319727891156464,0.4557654075546719,0.3973792724273802,0.5529603943780694,0.05349877845031604,0.3406478443629737,0.07256443863703294,0.681151302019029,0.09381184211847945,0.39533646931316413,0.11005656880933405,0.4087414870901874,0.7570835245654773,0.6316187594553706,0.9999999999999998,0.3550295857988164,0.5860927152317881,0.07722513089005245,0.0353390639923592,0.09090909090909094,0.004930966469428007,0.0984455958549223,0.2872340425531914,0.0,0.5043478260869565,0.1716738197424892,0.45631067961165056,0.40645161290322573,0.21266968325791855,0.4160125588697017,0.6290322580645162,0.5954907161803712,5,0.32954545454545453,2017,0.021026119930950493,0.1740940254652302,0.028599267900876857,0.2995260663507109,0.3611713665943599,0.9327485380116959,0.8417272681166765,23.0
201706,PRODUCT_A,11453,6,2017,0.6777327935222671,0.6499575191163978,0.5918367346938775,0.732107355864811,0.8420599285256117,0.48086936834955846,0.677732793522267,0.6499575191163978,0.5918367346938775,0.732107355864811,0.8420599285256118,0.5393808687090305,0.04982324809667565,0.5322765651550736,0.051498635489454846,0.6070478605999365,0.09282623021305855,0.5806806790031401,0.07834229415811243,0.9999999999999999,0.9569353680213388,0.21841906202723144,0.6023474653445309,0.26627218934911223,0.5,0.01178010471204205,0.030563514804202607,0.015887025595763465,0.0,0.0,0.48404255319148937,0.035211267605633756,0.3260869565217391,0.28612303290414876,0.3915857605177994,0.3290322580645161,0.32579185520362,0.0,0.4032258064516129,0.43633952254641917,6,0.19318181818181818,2017,0.019384780824631354,0.18707149853085214,0.04360993337371277,0.27488151658767773,0.4604121475054228,0.706140350877193,0.8453368881652672,22.0
201706,PRODUCT_B,120641,6,2017,0.6777327935222671,0.6499575191163978,0.5918367346938775,0.732107355864811,0.8420599285256117,0.48086936834955846,0.677732793522267,0.6499575191163978,0.5918367346938775,0.732107355864811,0.8420599285256118,0.5393808687090305,0.04982324809667565,0.5322765651550736,0.051498635489454846,0.6070478605999365,0.09282623021305855,0.5806806790031401,0.07834229415811243,0.9999999999999999,0.9569353680213388,0.21841906202723144,0.6023474653445309,0.26627218934911223,0.5,0.01178010471204205,0.030563514804202607,0.015887025595763465,0.0,0.0,0.48404255319148937,0.035211267605633756,0.3260869565217391,0.28612303290414876,0.3915857605177994,0.3290322580645161,0.32579185520362,0.0,0.4032258064516129,0.43633952254641917,6,0.19318181818181818,2017,0.019384780824631354,0.18707149853085214,0.04360993337371277,0.27488151658767773,0.4604121475054228,0.706140350877193,0.8453368881652672,22.0
201706,PRODUCT_C,43395,6,2017,0.6777327935222671,0.6499575191163978,0.5918367346938775,0.732107355864811,0.8420599285256117,0.48086936834955846,0.677732793522267,0.6499575191163978,0.5918367346938775,0.732107355864811,0.8420599285256118,0.5393808687090305,0.04982324809667565,0.5322765651550736,0.051498635489454846,0.6070478605999365,0.09282623021305855,0.5806806790031401,0.07834229415811243,0.9999999999999999,0.9569353680213388,0.21841906202723144,0.6023474653445309,0.26627218934911223,0.5,0.01178010471204205,0.030563514804202607,0.015887025595763465,0.0,0.0,0.48404255319148937,0.035211267605633756,0.3260869565217391,0.28612303290414876,0.3915857605177994,0.3290322580645161,0.32579185520362,0.0,0.4032258064516129,0.43633952254641917,6,0.19318181818181818,2017,0.019384780824631354,0.18707149853085214,0.04360993337371277,0.27488151658767773,0.4604121475054228,0.706140350877193,0.8453368881652672,22.0
