geoName,mhrs,Period
Uşak,0.39589442815249265,201710
Van,0.39589442815249265,201710
Yalova Province,0.6744868035190615,201710
Yozgat,0.42521994134897356,201710
Zonguldak,0.7478005865102639,201710
Çanakkale Province,0.7038123167155425,201710
Çankırı,0.42521994134897356,201710
Çorum Province,0.7771260997067448,201710
İstanbul,0.7917888563049853,201710
İzmir,0.6598240469208211,201710
Şanlıurfa Province,0.1759530791788856,201710
Şırnak,0.20527859237536655,201710
Adana,0.34657039711191334,201711
Adıyaman Province,0.7653429602888087,201711
Afyonkarahisar Province,0.30324909747292417,201711
Aksaray,0.33212996389891697,201711
Amasya Province,0.9675090252707581,201711
Ankara,0.5631768953068592,201711
Antalya,0.5631768953068592,201711
Ardahan Province,0.33212996389891697,201711
Artvin,0.8086642599277978,201711
Aydın Province,0.6498194945848376,201711
Ağrı,0.47653429602888087,201711
Balıkesir Province,1.068592057761733,201711
Bartın Province,0.7364620938628159,201711
Batman,0.37545126353790614,201711
Bayburt,1.0252707581227436,201711
Bilecik,1.111913357400722,201711
Bingöl Province,0.3176895306859206,201711
Bitlis,0.1299638989169675,201711
Bolu,0.592057761732852,201711
Burdur Province,0.6642599277978339,201711
Bursa,0.8664259927797834,201711
Denizli,0.5487364620938628,201711
Diyarbakır,0.2743682310469314,201711
Düzce Province,0.6498194945848376,201711
Edirne,0.6353790613718412,201711
Elazığ,0.21660649819494585,201711
Erzincan,0.8953068592057761,201711
Erzurum,0.4332129963898917,201711
Eskişehir Province,0.8808664259927798,201711
Gaziantep,0.2743682310469314,201711
Giresun,0.592057761732852,201711
Gümüşhane,0.924187725631769,201711
Hakkâri,0.34657039711191334,201711
Hatay,0.4043321299638989,201711
Isparta Province,0.5631768953068592,201711
Iğdır,0.6064981949458483,201711
Kahramanmaraş Province,0.33212996389891697,201711
Karabük,0.8231046931407943,201711
Karaman,0.6931407942238267,201711
Kars,0.3898916967509025,201711
Kastamonu,0.6209386281588448,201711
Kayseri Province,0.37545126353790614,201711
Kilis,0.36101083032490977,201711
Kocaeli,0.7653429602888087,201711
Konya,0.6064981949458483,201711
Kütahya,1.444043321299639,201711
Kırklareli,0.5054151624548736,201711
Kırıkkale,0.21660649819494585,201711
Kırşehir,0.37545126353790614,201711
Malatya,0.47653429602888087,201711
Manisa,0.47653429602888087,201711
Mardin,0.4332129963898917,201711
Mersin Province,0.37545126353790614,201711
Muğla Province,0.51985559566787,201711
Muş,0.47653429602888087,201711
Nevşehir,0.592057761732852,201711
Niğde,0.51985559566787,201711
Ordu,0.592057761732852,201711
Osmaniye,0.5054151624548736,201711
Rize,0.8231046931407943,201711
Sakarya,1.2996389891696751,201711
Samsun,0.779783393501805,201711
Siirt Province,0.259927797833935,201711
Sinop Province,0.5342960288808665,201711
Sivas,0.44765342960288806,201711
Tekirdağ,0.5342960288808665,201711
Tokat,0.7364620938628159,201711
Trabzon,0.6353790613718412,201711
Tunceli,0.5631768953068592,201711
Uşak,0.5342960288808665,201711
Van,0.4332129963898917,201711
Yalova Province,0.6064981949458483,201711
Yozgat,0.3898916967509025,201711
Zonguldak,0.6209386281588448,201711
Çanakkale Province,0.7653429602888087,201711
Çankırı,0.5054151624548736,201711
Çorum Province,0.8086642599277978,201711
İstanbul,0.8231046931407943,201711
İzmir,0.6931407942238267,201711
Şanlıurfa Province,0.259927797833935,201711
Şırnak,0.11552346570397112,201711
Adana,0.3,201712
Adıyaman Province,0.6285714285714286,201712
Afyonkarahisar Province,0.5857142857142857,201712
Aksaray,0.5142857142857142,201712
Amasya Province,1.0571428571428572,201712
Ankara,0.5714285714285714,201712
Antalya,0.6285714285714286,201712
Ardahan Province,0.3142857142857143,201712
Artvin,0.8428571428571429,201712
Aydın Province,0.5,201712
Ağrı,0.3142857142857143,201712
Balıkesir Province,0.8714285714285714,201712
Bartın Province,0.6285714285714286,201712
Batman,0.2714285714285714,201712
Bayburt,0.38571428571428573,201712
Bilecik,1.2571428571428571,201712
Bingöl Province,0.5857142857142857,201712
Bitlis,0.22857142857142856,201712
Bolu,0.6,201712
Burdur Province,0.7428571428571429,201712
Bursa,0.8857142857142857,201712
Denizli,0.6285714285714286,201712
Diyarbakır,0.2714285714285714,201712
Düzce Province,0.8571428571428571,201712
Edirne,0.7285714285714285,201712
Elazığ,0.2714285714285714,201712
Erzincan,0.7142857142857143,201712
Erzurum,0.4142857142857143,201712
Eskişehir Province,0.8,201712
Gaziantep,0.24285714285714285,201712
Giresun,0.8142857142857143,201712
Gümüşhane,0.4142857142857143,201712
Hakkâri,0.4857142857142857,201712
Hatay,0.34285714285714286,201712
Isparta Province,0.5142857142857142,201712
Iğdır,0.6714285714285714,201712
Kahramanmaraş Province,0.2714285714285714,201712
Karabük,1.0142857142857142,201712
Karaman,0.7714285714285715,201712
Kars,0.32857142857142857,201712
Kastamonu,0.9285714285714286,201712
Kayseri Province,0.38571428571428573,201712
Kilis,0.2857142857142857,201712
Kocaeli,0.8571428571428571,201712
Konya,0.7142857142857143,201712
Kütahya,1.3142857142857143,201712
Kırklareli,0.5,201712
Kırıkkale,0.38571428571428573,201712
Kırşehir,0.4142857142857143,201712
Malatya,0.35714285714285715,201712
Manisa,0.4714285714285714,201712
Mardin,0.3,201712
Mersin Province,0.34285714285714286,201712
Muğla Province,0.6142857142857143,201712
Muş,0.2857142857142857,201712
Nevşehir,0.35714285714285715,201712
Niğde,0.5285714285714286,201712
Ordu,0.6285714285714286,201712
Osmaniye,0.3,201712
Rize,1.4285714285714286,201712
Sakarya,1.1714285714285715,201712
Samsun,0.7428571428571429,201712
Siirt Province,0.15714285714285714,201712
Sinop Province,0.6428571428571429,201712
Sivas,0.5428571428571428,201712
Tekirdağ,0.6571428571428571,201712
Tokat,0.6285714285714286,201712
Trabzon,0.4857142857142857,201712
Tunceli,0.35714285714285715,201712
Uşak,0.5,201712
Van,0.42857142857142855,201712
Yalova Province,0.5285714285714286,201712
Yozgat,0.5857142857142857,201712
Zonguldak,0.6285714285714286,201712
Çanakkale Province,0.6,201712
Çankırı,0.6714285714285714,201712
Çorum Province,0.7571428571428571,201712
İstanbul,0.8857142857142857,201712
İzmir,0.6714285714285714,201712
Şanlıurfa Province,0.2857142857142857,201712
Şırnak,0.2,201712
Adana,0.22641509433962265,201801
Adıyaman Province,0.6540880503144654,201801
Afyonkarahisar Province,0.389937106918239,201801
Aksaray,0.3270440251572327,201801
Amasya Province,0.9056603773584906,201801
Ankara,0.44025157232704404,201801
Antalya,0.5534591194968553,201801
Ardahan Province,0.3270440251572327,201801
Artvin,0.6037735849056604,201801
Aydın Province,0.44025157232704404,201801
Ağrı,0.12578616352201258,201801
Balıkesir Province,0.779874213836478,201801
Bartın Province,0.4779874213836478,201801
Batman,0.2389937106918239,201801
Bayburt,0.6037735849056604,201801
Bilecik,0.8805031446540881,201801
Bingöl Province,0.31446540880503143,201801
Bitlis,0.20125786163522014,201801
Bolu,0.5408805031446541,201801
Burdur Province,0.4025157232704403,201801
Bursa,0.6666666666666666,201801
Denizli,0.49056603773584906,201801
Diyarbakır,0.18867924528301888,201801
Düzce Province,0.389937106918239,201801
Edirne,0.6415094339622641,201801
Elazığ,0.2389937106918239,201801
Erzincan,0.5911949685534591,201801
Erzurum,0.2893081761006289,201801
Eskişehir Province,0.5786163522012578,201801
Gaziantep,0.18867924528301888,201801
Giresun,0.6415094339622641,201801
Gümüşhane,0.5786163522012578,201801
Hakkâri,0.2138364779874214,201801
Hatay,0.2893081761006289,201801
Isparta Province,0.3018867924528302,201801
Iğdır,0.4276729559748428,201801
Kahramanmaraş Province,0.36477987421383645,201801
Karabük,0.8050314465408805,201801
Karaman,0.7547169811320755,201801
Kars,0.44025157232704404,201801
Kastamonu,0.7044025157232704,201801
Kayseri Province,0.2641509433962264,201801
Kilis,0.5911949685534591,201801
Kocaeli,0.6792452830188679,201801
Konya,0.5283018867924528,201801
Kütahya,1.2578616352201257,201801
Kırklareli,0.37735849056603776,201801
Kırıkkale,0.3018867924528302,201801
Kırşehir,0.5660377358490566,201801
Malatya,0.389937106918239,201801
Manisa,0.389937106918239,201801
Mardin,0.22641509433962265,201801
Mersin Province,0.3522012578616352,201801
Muğla Province,0.4779874213836478,201801
Muş,0.2138364779874214,201801
Nevşehir,0.27672955974842767,201801
Niğde,0.41509433962264153,201801
Ordu,0.5408805031446541,201801
Osmaniye,0.2893081761006289,201801
Rize,0.9559748427672956,201801
Sakarya,0.7924528301886793,201801
Samsun,0.7044025157232704,201801
Siirt Province,0.07547169811320754,201801
Sinop Province,0.7672955974842768,201801
Sivas,0.44025157232704404,201801
Tekirdağ,0.41509433962264153,201801
Tokat,0.6037735849056604,201801
Trabzon,0.41509433962264153,201801
Tunceli,0.36477987421383645,201801
Uşak,0.2389937106918239,201801
Van,0.41509433962264153,201801
Yalova Province,0.5283018867924528,201801
Yozgat,0.33962264150943394,201801
Zonguldak,0.5283018867924528,201801
Çanakkale Province,0.46540880503144655,201801
Çankırı,0.4025157232704403,201801
Çorum Province,0.7169811320754716,201801
İstanbul,0.6918238993710691,201801
İzmir,0.5534591194968553,201801
Şanlıurfa Province,0.1509433962264151,201801
Şırnak,0.1761006289308176,201801
Adana,0.2732919254658385,201802
Adıyaman Province,0.6211180124223602,201802
Afyonkarahisar Province,0.39751552795031053,201802
Aksaray,0.39751552795031053,201802
Amasya Province,0.6459627329192547,201802
Ankara,0.422360248447205,201802
Antalya,0.43478260869565216,201802
Ardahan Province,0.2111801242236025,201802
Artvin,0.8571428571428571,201802
Aydın Province,0.40993788819875776,201802
Ağrı,0.09937888198757763,201802
Balıkesir Province,0.6335403726708074,201802
Bartın Province,0.6832298136645962,201802
Batman,0.14906832298136646,201802
Bayburt,0.7701863354037267,201802
Bilecik,0.7701863354037267,201802
Bingöl Province,0.18633540372670807,201802
Bitlis,0.546583850931677,201802
Bolu,0.5217391304347826,201802
Burdur Province,0.40993788819875776,201802
Bursa,0.5962732919254659,201802
Denizli,0.5093167701863354,201802
Diyarbakır,0.16149068322981366,201802
Düzce Province,0.422360248447205,201802
Edirne,0.5093167701863354,201802
Elazığ,0.2111801242236025,201802
Erzincan,0.8695652173913043,201802
Erzurum,0.2608695652173913,201802
Eskişehir Province,0.5341614906832298,201802
Gaziantep,0.2236024844720497,201802
Giresun,0.39751552795031053,201802
Gümüşhane,0.36024844720496896,201802
Hakkâri,0.4720496894409938,201802
Hatay,0.2236024844720497,201802
Isparta Province,0.33540372670807456,201802
Iğdır,0.36024844720496896,201802
Kahramanmaraş Province,0.2111801242236025,201802
Karabük,1.0186335403726707,201802
Karaman,0.7453416149068323,201802
Kars,0.39751552795031053,201802
Kastamonu,0.6708074534161491,201802
Kayseri Province,0.2608695652173913,201802
Kilis,0.2608695652173913,201802
Kocaeli,0.5838509316770186,201802
Konya,0.5341614906832298,201802
Kütahya,1.2422360248447204,201802
Kırklareli,0.5093167701863354,201802
Kırıkkale,0.2360248447204969,201802
Kırşehir,0.6086956521739131,201802
Malatya,0.2981366459627329,201802
Manisa,0.38509316770186336,201802
Mardin,0.2608695652173913,201802
Mersin Province,0.3105590062111801,201802
Muğla Province,0.5714285714285714,201802
Muş,0.2484472049689441,201802
Nevşehir,0.34782608695652173,201802
Niğde,0.37267080745341613,201802
Ordu,0.422360248447205,201802
Osmaniye,0.2484472049689441,201802
Rize,0.9316770186335404,201802
Sakarya,0.7453416149068323,201802
Samsun,0.5714285714285714,201802
Siirt Province,0.2608695652173913,201802
Sinop Province,0.968944099378882,201802
Sivas,0.39751552795031053,201802
Tekirdağ,0.43478260869565216,201802
Tokat,0.5590062111801242,201802
Trabzon,0.3105590062111801,201802
Tunceli,0.6459627329192547,201802
Uşak,0.38509316770186336,201802
Van,0.32298136645962733,201802
Yalova Province,0.4720496894409938,201802
Yozgat,0.33540372670807456,201802
Zonguldak,0.45962732919254656,201802
Çanakkale Province,0.484472049689441,201802
Çankırı,0.37267080745341613,201802
Çorum Province,0.5093167701863354,201802
İstanbul,0.6086956521739131,201802
İzmir,0.5093167701863354,201802
Şanlıurfa Province,0.12422360248447205,201802
Şırnak,0.07453416149068323,201802
Adana,0.32398753894080995,201803
Adıyaman Province,0.5607476635514018,201803
Afyonkarahisar Province,0.43613707165109034,201803
Aksaray,0.29906542056074764,201803
Amasya Province,0.6728971962616822,201803
Ankara,0.4735202492211838,201803
Antalya,0.5607476635514018,201803
Ardahan Province,0.2367601246105919,201803
Artvin,0.6978193146417445,201803
Aydın Province,0.4236760124610592,201803
Ağrı,0.2367601246105919,201803
Balıkesir Province,0.8722741433021807,201803
Bartın Province,0.573208722741433,201803
Batman,0.2118380062305296,201803
Bayburt,0.5358255451713395,201803
Bilecik,0.8598130841121495,201803
Bingöl Province,0.29906542056074764,201803
Bitlis,0.29906542056074764,201803
Bolu,0.8348909657320872,201803
Burdur Province,0.573208722741433,201803
Bursa,0.7227414330218068,201803
Denizli,0.5109034267912772,201803
Diyarbakır,0.18691588785046728,201803
Düzce Province,0.573208722741433,201803
Edirne,0.6105919003115264,201803
Elazığ,0.3115264797507788,201803
Erzincan,1.0218068535825544,201803
Erzurum,0.2367601246105919,201803
Eskişehir Province,0.6355140186915887,201803
Gaziantep,0.2118380062305296,201803
Giresun,0.5233644859813084,201803
Gümüşhane,0.29906542056074764,201803
Hakkâri,0.3862928348909657,201803
Hatay,0.29906542056074764,201803
Isparta Province,0.29906542056074764,201803
Iğdır,0.2118380062305296,201803
Kahramanmaraş Province,0.29906542056074764,201803
Karabük,0.735202492211838,201803
Karaman,0.6853582554517134,201803
Kars,0.3613707165109034,201803
Kastamonu,0.6355140186915887,201803
Kayseri Province,0.3364485981308411,201803
Kilis,0.2866043613707165,201803
Kocaeli,0.6853582554517134,201803
Konya,0.6105919003115264,201803
Kütahya,1.2461059190031152,201803
Kırklareli,0.5856697819314641,201803
Kırıkkale,0.3862928348909657,201803
Kırşehir,0.573208722741433,201803
Malatya,0.2616822429906542,201803
Manisa,0.411214953271028,201803
Mardin,0.3115264797507788,201803
Mersin Province,0.2866043613707165,201803
Muğla Province,0.6479750778816199,201803
Muş,0.09968847352024922,201803
Nevşehir,0.2866043613707165,201803
Niğde,0.5607476635514018,201803
Ordu,0.46105919003115264,201803
Osmaniye,0.2866043613707165,201803
Rize,0.9844236760124611,201803
Sakarya,0.8722741433021807,201803
Samsun,0.7725856697819314,201803
Siirt Province,0.2866043613707165,201803
Sinop Province,0.573208722741433,201803
Sivas,0.3613707165109034,201803
Tekirdağ,0.4236760124610592,201803
Tokat,0.573208722741433,201803
Trabzon,0.3987538940809969,201803
Tunceli,0.32398753894080995,201803
Uşak,0.5233644859813084,201803
Van,0.48598130841121495,201803
Yalova Province,0.5358255451713395,201803
Yozgat,0.3987538940809969,201803
Zonguldak,0.5109034267912772,201803
Çanakkale Province,0.5109034267912772,201803
Çankırı,0.6978193146417445,201803
Çorum Province,0.822429906542056,201803
İstanbul,0.7476635514018691,201803
İzmir,0.5981308411214953,201803
Şanlıurfa Province,0.18691588785046728,201803
Şırnak,0.27414330218068533,201803
Adana,0.32981530343007914,201804
Adıyaman Province,0.712401055408971,201804
Afyonkarahisar Province,0.42216358839050133,201804
Aksaray,0.5013192612137204,201804
Amasya Province,0.6728232189973615,201804
Ankara,0.48812664907651715,201804
Antalya,0.5145118733509235,201804
Ardahan Province,0.5145118733509235,201804
Artvin,0.6992084432717678,201804
Aydın Province,0.5408970976253298,201804
Ağrı,0.17150395778364116,201804
Balıkesir Province,0.79155672823219,201804
Bartın Province,0.44854881266490765,201804
Batman,0.2506596306068602,201804
Bayburt,0.21108179419525067,201804
Bilecik,0.8839050131926122,201804
Bingöl Province,0.5277044854881267,201804
Bitlis,0.5013192612137204,201804
Bolu,0.6464379947229552,201804
Burdur Province,0.7783641160949868,201804
Bursa,0.7387862796833773,201804
Denizli,0.5408970976253298,201804
Diyarbakır,0.21108179419525067,201804
Düzce Province,0.6068601583113457,201804
Edirne,0.6992084432717678,201804
Elazığ,0.2638522427440633,201804
Erzincan,1.0158311345646438,201804
Erzurum,0.3034300791556728,201804
Eskişehir Province,0.6464379947229552,201804
Gaziantep,0.2638522427440633,201804
Giresun,0.5145118733509235,201804
Gümüşhane,0.46174142480211083,201804
Hakkâri,0.44854881266490765,201804
Hatay,0.3034300791556728,201804
Isparta Province,0.316622691292876,201804
Iğdır,0.2638522427440633,201804
Kahramanmaraş Province,0.316622691292876,201804
Karabük,0.6860158311345647,201804
Karaman,0.7651715039577837,201804
Kars,0.5013192612137204,201804
Kastamonu,0.6068601583113457,201804
Kayseri Province,0.29023746701846964,201804
Kilis,0.395778364116095,201804
Kocaeli,0.712401055408971,201804
Konya,0.633245382585752,201804
Kütahya,1.3192612137203166,201804
Kırklareli,0.474934036939314,201804
Kırıkkale,0.3562005277044855,201804
Kırşehir,0.712401055408971,201804
Malatya,0.36939313984168864,201804
Manisa,0.42216358839050133,201804
Mardin,0.3562005277044855,201804
Mersin Province,0.40897097625329815,201804
Muğla Province,0.5936675461741425,201804
Muş,0.158311345646438,201804
Nevşehir,0.40897097625329815,201804
Niğde,0.32981530343007914,201804
Ordu,0.34300791556728233,201804
Osmaniye,0.316622691292876,201804
Rize,1.2401055408970976,201804
Sakarya,0.9102902374670185,201804
Samsun,0.6860158311345647,201804
Siirt Province,0.237467018469657,201804
Sinop Province,0.8047493403693932,201804
Sivas,0.4353562005277045,201804
Tekirdağ,0.42216358839050133,201804
Tokat,0.6860158311345647,201804
Trabzon,0.4353562005277045,201804
Tunceli,0.48812664907651715,201804
Uşak,0.5013192612137204,201804
Van,0.395778364116095,201804
Yalova Province,0.5936675461741425,201804
Yozgat,0.1978891820580475,201804
Zonguldak,0.5145118733509235,201804
Çanakkale Province,0.633245382585752,201804
Çankırı,0.870712401055409,201804
Çorum Province,0.7651715039577837,201804
İstanbul,0.7651715039577837,201804
İzmir,0.6068601583113457,201804
Şanlıurfa Province,0.17150395778364116,201804
Şırnak,0.22427440633245382,201804
Adana,0.540084388185654,201805
Adıyaman Province,0.7932489451476793,201805
Afyonkarahisar Province,0.8438818565400844,201805
Aksaray,0.759493670886076,201805
Amasya Province,1.2995780590717299,201805
Ankara,0.7932489451476793,201805
Antalya,0.8945147679324894,201805
Ardahan Province,0.9620253164556962,201805
Artvin,1.0464135021097047,201805
Aydın Province,0.8607594936708861,201805
Ağrı,0.5232067510548524,201805
Balıkesir Province,1.4177215189873418,201805
Bartın Province,0.9789029535864979,201805
Batman,0.3206751054852321,201805
Bayburt,1.1983122362869199,201805
Bilecik,1.3333333333333333,201805
Bingöl Province,0.7426160337552743,201805
Bitlis,0.3206751054852321,201805
Bolu,1.0970464135021096,201805
Burdur Province,0.7763713080168776,201805
Bursa,1.1645569620253164,201805
Denizli,0.7932489451476793,201805
Diyarbakır,0.4388185654008439,201805
Düzce Province,0.9113924050632911,201805
Edirne,0.9282700421940928,201805
Elazığ,0.4219409282700422,201805
Erzincan,1.0970464135021096,201805
Erzurum,0.48945147679324896,201805
Eskişehir Province,1.1139240506329113,201805
Gaziantep,0.35443037974683544,201805
Giresun,0.9282700421940928,201805
Gümüşhane,0.7426160337552743,201805
Hakkâri,0.810126582278481,201805
Hatay,0.6244725738396625,201805
Isparta Province,0.5738396624472574,201805
Iğdır,0.6075949367088608,201805
Kahramanmaraş Province,0.6075949367088608,201805
Karabük,1.6877637130801688,201805
Karaman,1.080168776371308,201805
Kars,0.47257383966244726,201805
Kastamonu,1.0464135021097047,201805
Kayseri Province,0.45569620253164556,201805
Kilis,0.810126582278481,201805
Kocaeli,1.0970464135021096,201805
Konya,1.0464135021097047,201805
Kütahya,1.5864978902953586,201805
Kırklareli,0.8945147679324894,201805
Kırıkkale,0.3037974683544304,201805
Kırşehir,0.9282700421940928,201805
Malatya,0.6751054852320675,201805
Manisa,0.759493670886076,201805
Mardin,0.5232067510548524,201805
Mersin Province,0.540084388185654,201805
Muğla Province,0.8438818565400844,201805
Muş,0.35443037974683544,201805
Nevşehir,0.4219409282700422,201805
Niğde,0.3881856540084388,201805
Ordu,0.8776371308016878,201805
Osmaniye,0.7932489451476793,201805
Rize,1.6708860759493671,201805
Sakarya,1.5358649789029535,201805
Samsun,1.1983122362869199,201805
Siirt Province,0.18565400843881857,201805
Sinop Province,1.1645569620253164,201805
Sivas,0.7088607594936709,201805
Tekirdağ,0.759493670886076,201805
Tokat,0.9451476793248945,201805
Trabzon,0.8945147679324894,201805
Tunceli,1.1814345991561181,201805
Uşak,0.810126582278481,201805
Van,0.6582278481012658,201805
Yalova Province,1.029535864978903,201805
Yozgat,0.540084388185654,201805
Zonguldak,0.8607594936708861,201805
Çanakkale Province,1.0464135021097047,201805
Çankırı,1.2658227848101267,201805
Çorum Province,1.029535864978903,201805
İstanbul,1.2320675105485233,201805
İzmir,1.0464135021097047,201805
Şanlıurfa Province,0.23628691983122363,201805
Şırnak,0.45569620253164556,201805
Adana,0.41767068273092367,201806
Adıyaman Province,0.5943775100401606,201806
Afyonkarahisar Province,0.4979919678714859,201806
Aksaray,0.46586345381526106,201806
Amasya Province,1.0763052208835342,201806
Ankara,0.6586345381526104,201806
Antalya,0.6746987951807228,201806
Ardahan Province,0.43373493975903615,201806
Artvin,1.285140562248996,201806
Aydın Province,0.5461847389558233,201806
Ağrı,0.2248995983935743,201806
Balıkesir Province,1.0923694779116466,201806
Bartın Province,0.6265060240963856,201806
Batman,0.321285140562249,201806
Bayburt,1.1726907630522088,201806
Bilecik,1.285140562248996,201806
Bingöl Province,0.5461847389558233,201806
Bitlis,0.3373493975903614,201806
Bolu,1.0281124497991967,201806
Burdur Province,0.7228915662650602,201806
Bursa,0.9317269076305221,201806
Denizli,0.7228915662650602,201806
Diyarbakır,0.24096385542168675,201806
Düzce Province,0.6746987951807228,201806
Edirne,0.7389558232931727,201806
Elazığ,0.3373493975903614,201806
Erzincan,0.9799196787148594,201806
Erzurum,0.3534136546184739,201806
Eskişehir Province,0.7871485943775101,201806
Gaziantep,0.321285140562249,201806
Giresun,1.0441767068273093,201806
Gümüşhane,0.7871485943775101,201806
Hakkâri,0.6104417670682731,201806
Hatay,0.5461847389558233,201806
Isparta Province,0.43373493975903615,201806
Iğdır,0.321285140562249,201806
Kahramanmaraş Province,0.5301204819277109,201806
Karabük,1.3493975903614457,201806
Karaman,0.9317269076305221,201806
Kars,0.1285140562248996,201806
Kastamonu,0.8032128514056225,201806
Kayseri Province,0.27309236947791166,201806
Kilis,0.24096385542168675,201806
Kocaeli,0.8674698795180723,201806
Konya,0.7710843373493976,201806
Kütahya,1.606425702811245,201806
Kırklareli,0.7550200803212851,201806
Kırıkkale,0.5140562248995983,201806
Kırşehir,0.7550200803212851,201806
Malatya,0.5783132530120482,201806
Manisa,0.5943775100401606,201806
Mardin,0.43373493975903615,201806
Mersin Province,0.4819277108433735,201806
Muğla Province,0.5783132530120482,201806
Muş,0.27309236947791166,201806
Nevşehir,0.2891566265060241,201806
Niğde,0.5622489959839357,201806
Ordu,0.8835341365461847,201806
Osmaniye,0.5622489959839357,201806
Rize,1.5421686746987953,201806
Sakarya,1.0763052208835342,201806
Samsun,1.0441767068273093,201806
Siirt Province,0.3373493975903614,201806
Sinop Province,0.9799196787148594,201806
Sivas,0.4819277108433735,201806
Tekirdağ,0.6586345381526104,201806
Tokat,0.7871485943775101,201806
Trabzon,0.6104417670682731,201806
Tunceli,0.8995983935742972,201806
Uşak,0.7068273092369478,201806
Van,0.321285140562249,201806
Yalova Province,0.5622489959839357,201806
Yozgat,0.5301204819277109,201806
Zonguldak,0.6104417670682731,201806
Çanakkale Province,0.9317269076305221,201806
Çankırı,0.6586345381526104,201806
Çorum Province,0.8514056224899599,201806
İstanbul,0.9959839357429718,201806
İzmir,0.7550200803212851,201806
Şanlıurfa Province,0.2891566265060241,201806
Şırnak,0.36947791164658633,201806
Adana,0.46874999999999994,201807
Adıyaman Province,0.44034090909090906,201807
Afyonkarahisar Province,0.35511363636363635,201807
Aksaray,0.4261363636363636,201807
Amasya Province,1.0795454545454544,201807
Ankara,0.5965909090909091,201807
Antalya,0.5397727272727272,201807
Ardahan Province,0.6676136363636364,201807
Artvin,0.3267045454545454,201807
Aydın Province,0.4971590909090909,201807
Ağrı,0.2698863636363636,201807
Balıkesir Province,0.9232954545454545,201807
Bartın Province,0.9517045454545454,201807
Batman,0.36931818181818177,201807
Bayburt,0.7102272727272727,201807
Bilecik,1.1931818181818181,201807
Bingöl Province,0.5539772727272727,201807
Bitlis,0.19886363636363635,201807
Bolu,0.7812499999999999,201807
Burdur Province,0.3977272727272727,201807
Bursa,0.7954545454545454,201807
Denizli,0.6107954545454545,201807
Diyarbakır,0.28409090909090906,201807
Düzce Province,0.5397727272727272,201807
Edirne,0.7244318181818181,201807
Elazığ,0.2556818181818182,201807
Erzincan,0.5965909090909091,201807
Erzurum,0.3125,201807
Eskişehir Province,0.6818181818181818,201807
Gaziantep,0.35511363636363635,201807
Giresun,0.7670454545454545,201807
Gümüşhane,0.625,201807
Hakkâri,0.3977272727272727,201807
Hatay,0.4261363636363636,201807
Isparta Province,0.29829545454545453,201807
Iğdır,0.5681818181818181,201807
Kahramanmaraş Province,0.4261363636363636,201807
Karabük,0.9374999999999999,201807
Karaman,1.09375,201807
Kars,0.3125,201807
Kastamonu,0.6960227272727272,201807
Kayseri Province,0.3409090909090909,201807
Kilis,0.7102272727272727,201807
Kocaeli,0.8664772727272727,201807
Konya,0.8806818181818181,201807
Kütahya,1.4204545454545454,201807
Kırklareli,0.5823863636363635,201807
Kırıkkale,0.4119318181818181,201807
Kırşehir,0.7386363636363635,201807
Malatya,0.4119318181818181,201807
Manisa,0.6534090909090908,201807
Mardin,0.46874999999999994,201807
Mersin Province,0.45454545454545453,201807
Muğla Province,0.4261363636363636,201807
Muş,0.38352272727272724,201807
Nevşehir,0.3977272727272727,201807
Niğde,0.6107954545454545,201807
Ordu,0.5823863636363635,201807
Osmaniye,0.4971590909090909,201807
Rize,1.0227272727272727,201807
Sakarya,1.1505681818181817,201807
Samsun,0.9090909090909091,201807
Siirt Province,0.19886363636363635,201807
Sinop Province,0.7670454545454545,201807
Sivas,0.625,201807
Tekirdağ,0.6676136363636364,201807
Tokat,0.7244318181818181,201807
Trabzon,0.5681818181818181,201807
Tunceli,0.28409090909090906,201807
Uşak,0.6818181818181818,201807
Van,0.5823863636363635,201807
Yalova Province,0.7528409090909091,201807
Yozgat,0.5397727272727272,201807
Zonguldak,0.6960227272727272,201807
Çanakkale Province,0.6818181818181818,201807
Çankırı,0.6534090909090908,201807
Çorum Province,0.9943181818181818,201807
İstanbul,0.8522727272727272,201807
İzmir,0.6960227272727272,201807
Şanlıurfa Province,0.2698863636363636,201807
Şırnak,0.3977272727272727,201807
Adana,0.49122807017543857,201808
Adıyaman Province,0.5964912280701754,201808
Afyonkarahisar Province,0.543859649122807,201808
Aksaray,0.6140350877192983,201808
Amasya Province,0.8421052631578947,201808
Ankara,0.6140350877192983,201808
Antalya,0.5789473684210527,201808
Ardahan Province,0.42105263157894735,201808
Artvin,0.9298245614035088,201808
Aydın Province,0.5614035087719298,201808
Ağrı,0.3508771929824561,201808
Balıkesir Province,0.8947368421052632,201808
Bartın Province,0.7894736842105263,201808
Batman,0.5087719298245614,201808
Bayburt,0.7192982456140351,201808
Bilecik,1.7543859649122806,201808
Bingöl Province,0.5087719298245614,201808
Bitlis,0.24561403508771928,201808
Bolu,0.9824561403508771,201808
Burdur Province,0.5964912280701754,201808
Bursa,0.8947368421052632,201808
Denizli,0.543859649122807,201808
Diyarbakır,0.2631578947368421,201808
Düzce Province,0.6842105263157895,201808
Edirne,0.42105263157894735,201808
Elazığ,0.38596491228070173,201808
Erzincan,0.8947368421052632,201808
Erzurum,0.3684210526315789,201808
Eskişehir Province,0.8245614035087719,201808
