geoName,grip,Period
Aksaray,1.1044776119402986,201703
Amasya Province,0.417910447761194,201703
Ankara,0.6567164179104478,201703
Antalya,0.6865671641791045,201703
Ardahan Province,2.985074626865672,201703
Artvin,0.8656716417910447,201703
Aydın Province,0.417910447761194,201703
Ağrı,0.8955223880597015,201703
Balıkesir Province,0.8059701492537313,201703
Bartın Province,0.8656716417910447,201703
Batman,0.44776119402985076,201703
Bayburt,0.0,201703
Bilecik,0.0,201703
Bingöl Province,1.0746268656716418,201703
Bitlis,1.044776119402985,201703
Bolu,1.3134328358208955,201703
Burdur Province,0.6865671641791045,201703
Bursa,0.5970149253731343,201703
Denizli,0.6268656716417911,201703
Diyarbakır,0.3880597014925373,201703
Düzce Province,0.6268656716417911,201703
Edirne,0.7164179104477612,201703
Elazığ,0.6567164179104478,201703
Erzincan,0.8955223880597015,201703
Erzurum,0.417910447761194,201703
Eskişehir Province,0.7164179104477612,201703
Gaziantep,0.5373134328358209,201703
Giresun,1.2537313432835822,201703
Gümüşhane,2.985074626865672,201703
Hakkâri,1.4328358208955223,201703
Hatay,0.5671641791044776,201703
Isparta Province,1.0149253731343284,201703
Iğdır,1.5522388059701493,201703
Kahramanmaraş Province,0.5373134328358209,201703
Karabük,0.835820895522388,201703
Karaman,1.1044776119402986,201703
Kars,2.0,201703
Kastamonu,0.746268656716418,201703
Kayseri Province,0.5373134328358209,201703
Kilis,0.0,201703
Kocaeli,0.7761194029850746,201703
Konya,0.8059701492537313,201703
Kütahya,0.7761194029850746,201703
Kırklareli,1.3134328358208955,201703
Kırıkkale,1.2238805970149254,201703
Kırşehir,0.5970149253731343,201703
Malatya,0.3582089552238806,201703
Manisa,0.5373134328358209,201703
Mardin,0.7164179104477612,201703
Mersin Province,0.835820895522388,201703
Muğla Province,0.6865671641791045,201703
Muş,1.1343283582089552,201703
Nevşehir,0.6567164179104478,201703
Niğde,0.6567164179104478,201703
Ordu,0.8059701492537313,201703
Osmaniye,0.8059701492537313,201703
Rize,0.5373134328358209,201703
Sakarya,0.47761194029850745,201703
Samsun,0.8955223880597015,201703
Siirt Province,1.9104477611940298,201703
Sinop Province,1.4029850746268657,201703
Sivas,0.8059701492537313,201703
Tekirdağ,0.6567164179104478,201703
Tokat,0.9552238805970149,201703
Trabzon,0.7164179104477612,201703
Tunceli,2.388059701492537,201703
Uşak,1.164179104477612,201703
Van,0.5970149253731343,201703
Yalova Province,0.3880597014925373,201703
Yozgat,0.417910447761194,201703
Zonguldak,0.746268656716418,201703
Çanakkale Province,0.5671641791044776,201703
Çankırı,0.7761194029850746,201703
Çorum Province,0.6865671641791045,201703
İstanbul,0.6567164179104478,201703
İzmir,0.6567164179104478,201703
Şanlıurfa Province,0.44776119402985076,201703
Şırnak,0.0,201703
Adana,0.625,201704
Adıyaman Province,0.46875,201704
Afyonkarahisar Province,0.8203125,201704
Aksaray,1.015625,201704
Amasya Province,0.9375,201704
Ankara,0.703125,201704
Antalya,0.6640625,201704
Ardahan Province,3.90625,201704
Artvin,1.953125,201704
Aydın Province,0.4296875,201704
Ağrı,0.859375,201704
Balıkesir Province,0.546875,201704
Bartın Province,0.8984375,201704
Batman,0.4296875,201704
Bayburt,0.0,201704
Bilecik,1.171875,201704
Bingöl Province,1.5234375,201704
Bitlis,1.484375,201704
Bolu,1.953125,201704
Burdur Province,2.03125,201704
Bursa,0.625,201704
Denizli,0.546875,201704
Diyarbakır,0.390625,201704
Düzce Province,0.4296875,201704
Edirne,0.625,201704
Elazığ,0.8203125,201704
Erzincan,0.7421875,201704
Erzurum,0.7421875,201704
Eskişehir Province,0.546875,201704
Gaziantep,0.5859375,201704
Giresun,0.4296875,201704
Gümüşhane,0.0,201704
Hakkâri,0.0,201704
Hatay,0.6640625,201704
Isparta Province,0.703125,201704
Iğdır,2.1484375,201704
Kahramanmaraş Province,0.625,201704
Karabük,0.9375,201704
Karaman,0.6640625,201704
Kars,0.9375,201704
Kastamonu,0.8203125,201704
Kayseri Province,0.8203125,201704
Kilis,1.6796875,201704
Kocaeli,0.703125,201704
Konya,0.9765625,201704
Kütahya,0.5078125,201704
Kırklareli,0.625,201704
Kırıkkale,1.40625,201704
Kırşehir,0.0,201704
Malatya,0.7421875,201704
Manisa,0.5078125,201704
Mardin,0.390625,201704
Mersin Province,0.6640625,201704
Muğla Province,0.8203125,201704
Muş,0.0,201704
Nevşehir,1.09375,201704
Niğde,0.625,201704
Ordu,1.015625,201704
Osmaniye,0.46875,201704
Rize,1.2890625,201704
Sakarya,0.78125,201704
Samsun,0.859375,201704
Siirt Province,0.0,201704
Sinop Province,0.9375,201704
Sivas,0.9375,201704
Tekirdağ,0.8203125,201704
Tokat,0.8203125,201704
Trabzon,0.625,201704
Tunceli,0.0,201704
Uşak,0.5859375,201704
Van,0.6640625,201704
Yalova Province,1.171875,201704
Yozgat,1.484375,201704
Zonguldak,1.171875,201704
Çanakkale Province,0.4296875,201704
Çankırı,1.484375,201704
Çorum Province,1.25,201704
İstanbul,0.703125,201704
İzmir,0.7421875,201704
Şanlıurfa Province,0.390625,201704
Şırnak,0.78125,201704
Adana,0.64,201705
Adıyaman Province,1.0666666666666667,201705
Afyonkarahisar Province,1.0133333333333334,201705
Aksaray,1.2266666666666666,201705
Amasya Province,1.4933333333333334,201705
Ankara,0.9066666666666666,201705
Antalya,0.8,201705
Ardahan Province,0.0,201705
Artvin,0.0,201705
Aydın Province,0.48,201705
Ağrı,1.3333333333333333,201705
Balıkesir Province,0.64,201705
Bartın Province,0.0,201705
Batman,2.7733333333333334,201705
Bayburt,4.96,201705
Bilecik,1.0666666666666667,201705
Bingöl Province,0.0,201705
Bitlis,2.2933333333333334,201705
Bolu,1.8666666666666667,201705
Burdur Province,0.0,201705
Bursa,0.7466666666666667,201705
Denizli,0.9066666666666666,201705
Diyarbakır,0.4266666666666667,201705
Düzce Province,1.3866666666666667,201705
Edirne,0.8,201705
Elazığ,1.2266666666666666,201705
Erzincan,1.76,201705
Erzurum,1.3333333333333333,201705
Eskişehir Province,0.6933333333333334,201705
Gaziantep,0.32,201705
Giresun,1.0666666666666667,201705
Gümüşhane,0.0,201705
Hakkâri,0.0,201705
Hatay,0.8,201705
Isparta Province,0.9066666666666666,201705
Iğdır,0.0,201705
Kahramanmaraş Province,0.5333333333333333,201705
Karabük,0.7466666666666667,201705
Karaman,2.1866666666666665,201705
Kars,1.44,201705
Kastamonu,2.1333333333333333,201705
Kayseri Province,0.8,201705
Kilis,5.226666666666667,201705
Kocaeli,0.64,201705
Konya,0.96,201705
Kütahya,1.12,201705
Kırklareli,0.6933333333333334,201705
Kırıkkale,0.8533333333333334,201705
Kırşehir,0.0,201705
Malatya,0.7466666666666667,201705
Manisa,0.4266666666666667,201705
Mardin,0.96,201705
Mersin Province,0.5866666666666667,201705
Muğla Province,0.9066666666666666,201705
Muş,5.013333333333334,201705
Nevşehir,1.3333333333333333,201705
Niğde,0.0,201705
Ordu,0.8533333333333334,201705
Osmaniye,0.7466666666666667,201705
Rize,0.0,201705
Sakarya,0.5333333333333333,201705
Samsun,0.48,201705
Siirt Province,0.0,201705
Sinop Province,3.0933333333333333,201705
Sivas,1.0133333333333334,201705
Tekirdağ,0.7466666666666667,201705
Tokat,0.5866666666666667,201705
Trabzon,1.0666666666666667,201705
Tunceli,5.333333333333333,201705
Uşak,0.6933333333333334,201705
Van,0.4266666666666667,201705
Yalova Province,2.026666666666667,201705
Yozgat,0.96,201705
Zonguldak,1.4933333333333334,201705
Çanakkale Province,0.5333333333333333,201705
Çankırı,1.8133333333333332,201705
Çorum Province,0.8533333333333334,201705
İstanbul,0.8533333333333334,201705
İzmir,0.64,201705
Şanlıurfa Province,0.37333333333333335,201705
Şırnak,1.28,201705
Adana,0.36363636363636365,201706
Adıyaman Province,0.8727272727272727,201706
Afyonkarahisar Province,1.6727272727272726,201706
Aksaray,0.9454545454545454,201706
Amasya Province,1.018181818181818,201706
Ankara,0.5818181818181818,201706
Antalya,0.43636363636363634,201706
Ardahan Province,7.2727272727272725,201706
Artvin,4.4363636363636365,201706
Aydın Province,0.6545454545454545,201706
Ağrı,1.6,201706
Balıkesir Province,0.6545454545454545,201706
Bartın Province,0.0,201706
Batman,0.8,201706
Bayburt,0.0,201706
Bilecik,0.0,201706
Bingöl Province,0.0,201706
Bitlis,0.0,201706
Bolu,2.981818181818182,201706
Burdur Province,1.9636363636363636,201706
Bursa,0.5818181818181818,201706
Denizli,0.6545454545454545,201706
Diyarbakır,0.36363636363636365,201706
Düzce Province,1.3818181818181818,201706
Edirne,1.2363636363636363,201706
Elazığ,0.6545454545454545,201706
Erzincan,1.6,201706
Erzurum,0.7272727272727273,201706
Eskişehir Province,0.9454545454545454,201706
Gaziantep,0.5818181818181818,201706
Giresun,0.0,201706
Gümüşhane,0.0,201706
Hakkâri,0.0,201706
Hatay,0.36363636363636365,201706
Isparta Province,1.5272727272727273,201706
Iğdır,0.0,201706
Kahramanmaraş Province,0.6545454545454545,201706
Karabük,0.0,201706
Karaman,1.309090909090909,201706
Kars,0.0,201706
Kastamonu,1.7454545454545454,201706
Kayseri Province,0.509090909090909,201706
Kilis,0.0,201706
Kocaeli,0.5818181818181818,201706
Konya,0.5818181818181818,201706
Kütahya,0.0,201706
Kırklareli,0.0,201706
Kırıkkale,1.3818181818181818,201706
Kırşehir,0.0,201706
Malatya,0.0,201706
Manisa,0.21818181818181817,201706
Mardin,0.8,201706
Mersin Province,0.7272727272727273,201706
Muğla Province,0.7272727272727273,201706
Muş,3.0545454545454547,201706
Nevşehir,0.0,201706
Niğde,1.6,201706
Ordu,0.9454545454545454,201706
Osmaniye,0.8727272727272727,201706
Rize,1.8181818181818181,201706
Sakarya,0.509090909090909,201706
Samsun,1.0909090909090908,201706
Siirt Province,0.0,201706
Sinop Province,1.8181818181818181,201706
Sivas,1.9636363636363636,201706
Tekirdağ,0.9454545454545454,201706
Tokat,0.6545454545454545,201706
Trabzon,0.509090909090909,201706
Tunceli,0.0,201706
Uşak,0.8727272727272727,201706
Van,0.36363636363636365,201706
Yalova Province,1.3818181818181818,201706
Yozgat,1.1636363636363636,201706
Zonguldak,0.6545454545454545,201706
Çanakkale Province,0.9454545454545454,201706
Çankırı,2.1818181818181817,201706
Çorum Province,0.7272727272727273,201706
İstanbul,0.7272727272727273,201706
İzmir,0.509090909090909,201706
Şanlıurfa Province,0.509090909090909,201706
Şırnak,0.0,201706
Adana,0.5072463768115941,201707
Adıyaman Province,0.0,201707
Afyonkarahisar Province,0.5072463768115941,201707
Aksaray,0.9420289855072463,201707
Amasya Province,0.0,201707
Ankara,0.5797101449275363,201707
Antalya,0.5072463768115941,201707
Ardahan Province,0.0,201707
Artvin,0.0,201707
Aydın Province,0.5072463768115941,201707
Ağrı,1.7391304347826086,201707
Balıkesir Province,0.6521739130434783,201707
Bartın Province,1.7391304347826086,201707
Batman,0.0,201707
Bayburt,0.0,201707
Bilecik,1.3043478260869565,201707
Bingöl Province,0.0,201707
Bitlis,0.0,201707
Bolu,1.3043478260869565,201707
Burdur Province,1.8115942028985506,201707
Bursa,0.36231884057971014,201707
Denizli,0.5072463768115941,201707
Diyarbakır,0.21739130434782608,201707
Düzce Province,1.5217391304347825,201707
Edirne,0.6521739130434783,201707
Elazığ,0.0,201707
Erzincan,1.4492753623188406,201707
Erzurum,0.0,201707
Eskişehir Province,0.5797101449275363,201707
Gaziantep,0.43478260869565216,201707
Giresun,0.7971014492753623,201707
Gümüşhane,0.0,201707
Hakkâri,7.246376811594202,201707
Hatay,0.5072463768115941,201707
Isparta Province,1.8115942028985506,201707
Iğdır,4.202898550724638,201707
Kahramanmaraş Province,0.36231884057971014,201707
Karabük,1.0144927536231882,201707
Karaman,1.5942028985507246,201707
Kars,1.9565217391304346,201707
Kastamonu,0.9420289855072463,201707
Kayseri Province,0.36231884057971014,201707
Kilis,3.1884057971014492,201707
Kocaeli,0.6521739130434783,201707
Konya,0.5072463768115941,201707
Kütahya,1.5217391304347825,201707
Kırklareli,1.2318840579710144,201707
Kırıkkale,2.0289855072463765,201707
Kırşehir,1.5217391304347825,201707
Malatya,0.6521739130434783,201707
Manisa,0.43478260869565216,201707
Mardin,1.0869565217391304,201707
Mersin Province,0.2898550724637681,201707
Muğla Province,0.36231884057971014,201707
Muş,0.0,201707
Nevşehir,1.0144927536231882,201707
Niğde,0.0,201707
Ordu,0.5072463768115941,201707
Osmaniye,0.0,201707
Rize,0.8695652173913043,201707
Sakarya,0.8695652173913043,201707
Samsun,0.5797101449275363,201707
Siirt Province,0.0,201707
Sinop Province,1.5942028985507246,201707
Sivas,1.0144927536231882,201707
Tekirdağ,0.43478260869565216,201707
Tokat,1.3768115942028984,201707
Trabzon,0.8695652173913043,201707
Tunceli,0.0,201707
Uşak,0.8695652173913043,201707
Van,0.5797101449275363,201707
Yalova Province,1.5942028985507246,201707
Yozgat,1.0144927536231882,201707
Zonguldak,0.9420289855072463,201707
Çanakkale Province,0.7246376811594203,201707
Çankırı,2.101449275362319,201707
Çorum Province,0.6521739130434783,201707
İstanbul,0.5797101449275363,201707
İzmir,0.5072463768115941,201707
Şanlıurfa Province,0.5072463768115941,201707
Şırnak,1.4492753623188406,201707
Adana,0.7317073170731707,201708
Adıyaman Province,0.8780487804878049,201708
Afyonkarahisar Province,0.8292682926829268,201708
Aksaray,1.4634146341463414,201708
Amasya Province,1.024390243902439,201708
Ankara,0.8292682926829268,201708
Antalya,0.8292682926829268,201708
Ardahan Province,0.0,201708
Artvin,0.0,201708
Aydın Province,0.5853658536585366,201708
Ağrı,1.7560975609756098,201708
Balıkesir Province,0.6341463414634146,201708
Bartın Province,1.7560975609756098,201708
Batman,2.048780487804878,201708
Bayburt,0.0,201708
Bilecik,1.3658536585365855,201708
Bingöl Province,0.0,201708
Bitlis,2.8780487804878048,201708
Bolu,0.926829268292683,201708
Burdur Province,1.8048780487804879,201708
Bursa,0.7317073170731707,201708
Denizli,0.6829268292682927,201708
Diyarbakır,0.6829268292682927,201708
Düzce Province,1.7073170731707317,201708
Edirne,1.4146341463414633,201708
Elazığ,0.975609756097561,201708
Erzincan,4.682926829268292,201708
Erzurum,0.6341463414634146,201708
Eskişehir Province,0.43902439024390244,201708
Gaziantep,0.7317073170731707,201708
Giresun,0.8292682926829268,201708
Gümüşhane,0.0,201708
Hakkâri,0.0,201708
Hatay,0.2926829268292683,201708
Isparta Province,0.6341463414634146,201708
Iğdır,4.341463414634147,201708
Kahramanmaraş Province,0.975609756097561,201708
Karabük,1.4146341463414633,201708
Karaman,2.5365853658536586,201708
Kars,2.048780487804878,201708
Kastamonu,0.975609756097561,201708
Kayseri Province,0.5365853658536586,201708
Kilis,0.0,201708
Kocaeli,0.5853658536585366,201708
Konya,0.8780487804878049,201708
Kütahya,0.6341463414634146,201708
Kırklareli,1.7073170731707317,201708
Kırıkkale,1.7073170731707317,201708
Kırşehir,0.0,201708
Malatya,0.8780487804878049,201708
Manisa,1.3170731707317074,201708
Mardin,0.7804878048780488,201708
Mersin Province,0.6341463414634146,201708
Muğla Province,0.5853658536585366,201708
Muş,0.0,201708
Nevşehir,1.024390243902439,201708
Niğde,1.8048780487804879,201708
Ordu,1.4146341463414633,201708
Osmaniye,0.8780487804878049,201708
Rize,2.048780487804878,201708
Sakarya,1.2195121951219512,201708
Samsun,0.8292682926829268,201708
Siirt Province,2.7804878048780486,201708
Sinop Province,4.878048780487805,201708
Sivas,1.1219512195121952,201708
Tekirdağ,0.7317073170731707,201708
Tokat,1.4146341463414633,201708
Trabzon,0.7317073170731707,201708
Tunceli,0.0,201708
Uşak,2.6341463414634148,201708
Van,0.4878048780487805,201708
Yalova Province,1.2195121951219512,201708
Yozgat,1.0731707317073171,201708
Zonguldak,0.8780487804878049,201708
Çanakkale Province,0.7317073170731707,201708
Çankırı,0.0,201708
Çorum Province,1.0731707317073171,201708
İstanbul,0.8292682926829268,201708
İzmir,0.7317073170731707,201708
Şanlıurfa Province,0.43902439024390244,201708
Şırnak,1.5609756097560976,201708
Adana,0.5594405594405595,201709
Adıyaman Province,0.7832167832167832,201709
Afyonkarahisar Province,0.8111888111888111,201709
Aksaray,0.8671328671328671,201709
Amasya Province,0.5314685314685315,201709
Ankara,0.5874125874125874,201709
Antalya,0.6713286713286714,201709
Ardahan Province,2.797202797202797,201709
Artvin,0.8111888111888111,201709
Aydın Province,0.6153846153846154,201709
Ağrı,0.6153846153846154,201709
Balıkesir Province,0.5874125874125874,201709
Bartın Province,0.8391608391608392,201709
Batman,0.3076923076923077,201709
Bayburt,0.0,201709
Bilecik,2.013986013986014,201709
Bingöl Province,1.062937062937063,201709
Bitlis,0.0,201709
Bolu,1.118881118881119,201709
Burdur Province,0.6433566433566433,201709
Bursa,0.6713286713286714,201709
Denizli,0.4195804195804196,201709
Diyarbakır,0.5034965034965035,201709
Düzce Province,0.8391608391608392,201709
Edirne,0.7832167832167832,201709
Elazığ,0.5874125874125874,201709
Erzincan,0.5594405594405595,201709
Erzurum,0.5034965034965035,201709
Eskişehir Province,0.5874125874125874,201709
Gaziantep,0.44755244755244755,201709
Giresun,0.9230769230769231,201709
Gümüşhane,1.6503496503496504,201709
Hakkâri,1.3706293706293706,201709
Hatay,0.44755244755244755,201709
Isparta Province,1.2587412587412588,201709
Iğdır,1.4265734265734267,201709
Kahramanmaraş Province,0.3916083916083916,201709
Karabük,0.7272727272727273,201709
Karaman,0.4755244755244755,201709
Kars,1.062937062937063,201709
Kastamonu,0.7552447552447552,201709
Kayseri Province,0.7832167832167832,201709
Kilis,1.1748251748251748,201709
Kocaeli,0.6433566433566433,201709
Konya,0.4755244755244755,201709
Kütahya,0.5594405594405595,201709
Kırklareli,0.9230769230769231,201709
Kırıkkale,0.8111888111888111,201709
Kırşehir,0.6153846153846154,201709
Malatya,0.951048951048951,201709
Manisa,0.44755244755244755,201709
Mardin,0.6993006993006993,201709
Mersin Province,0.6433566433566433,201709
Muğla Province,0.5874125874125874,201709
Muş,0.0,201709
Nevşehir,0.5874125874125874,201709
Niğde,1.118881118881119,201709
Ordu,0.6433566433566433,201709
Osmaniye,0.4195804195804196,201709
Rize,0.44755244755244755,201709
Sakarya,0.3916083916083916,201709
Samsun,0.4195804195804196,201709
Siirt Province,0.9230769230769231,201709
Sinop Province,1.5944055944055944,201709
Sivas,0.6993006993006993,201709
Tekirdağ,0.6153846153846154,201709
Tokat,0.6153846153846154,201709
Trabzon,0.4755244755244755,201709
Tunceli,0.0,201709
Uşak,0.8671328671328671,201709
Van,0.7552447552447552,201709
Yalova Province,0.7832167832167832,201709
Yozgat,0.4195804195804196,201709
Zonguldak,0.3076923076923077,201709
Çanakkale Province,0.36363636363636365,201709
Çankırı,1.2027972027972027,201709
Çorum Province,0.4195804195804196,201709
İstanbul,0.5874125874125874,201709
İzmir,0.6433566433566433,201709
Şanlıurfa Province,0.44755244755244755,201709
Şırnak,0.5594405594405595,201709
Adana,0.7666666666666667,201710
Adıyaman Province,0.6833333333333333,201710
Afyonkarahisar Province,0.5166666666666667,201710
Aksaray,0.9,201710
Amasya Province,0.9833333333333333,201710
Ankara,0.8166666666666667,201710
Antalya,0.5333333333333333,201710
Ardahan Province,1.55,201710
Artvin,1.2166666666666666,201710
Aydın Province,0.6333333333333333,201710
Ağrı,0.95,201710
Balıkesir Province,0.6833333333333333,201710
Bartın Province,0.8833333333333333,201710
Batman,0.5833333333333334,201710
Bayburt,0.0,201710
Bilecik,1.4833333333333334,201710
Bingöl Province,0.6333333333333333,201710
Bitlis,1.4333333333333333,201710
Bolu,0.7,201710
Burdur Province,0.75,201710
Bursa,0.6166666666666667,201710
Denizli,0.8833333333333333,201710
Diyarbakır,0.5166666666666667,201710
Düzce Province,0.6833333333333333,201710
Edirne,0.7166666666666667,201710
Elazığ,0.9666666666666667,201710
Erzincan,0.7666666666666667,201710
Erzurum,0.8166666666666667,201710
Eskişehir Province,0.8833333333333333,201710
Gaziantep,0.7333333333333333,201710
Giresun,0.43333333333333335,201710
Gümüşhane,0.8166666666666667,201710
Hakkâri,1.6666666666666667,201710
Hatay,0.65,201710
Isparta Province,0.85,201710
Iğdır,1.3166666666666667,201710
Kahramanmaraş Province,0.7333333333333333,201710
Karabük,0.8166666666666667,201710
Karaman,0.6833333333333333,201710
Kars,0.8166666666666667,201710
Kastamonu,0.8666666666666667,201710
Kayseri Province,0.8333333333333334,201710
Kilis,1.1333333333333333,201710
Kocaeli,0.7,201710
Konya,0.7666666666666667,201710
Kütahya,0.7,201710
Kırklareli,0.85,201710
Kırıkkale,0.9,201710
Kırşehir,0.7333333333333333,201710
Malatya,0.5,201710
Manisa,0.5,201710
Mardin,0.65,201710
Mersin Province,0.6666666666666666,201710
Muğla Province,0.7666666666666667,201710
Muş,1.1166666666666667,201710
Nevşehir,0.31666666666666665,201710
Niğde,0.5333333333333333,201710
Ordu,0.6333333333333333,201710
Osmaniye,0.48333333333333334,201710
Rize,0.7,201710
Sakarya,0.48333333333333334,201710
Samsun,0.6666666666666666,201710
Siirt Province,0.55,201710
Sinop Province,1.2166666666666666,201710
Sivas,0.55,201710
Tekirdağ,0.8,201710
Tokat,0.6333333333333333,201710
Trabzon,0.5666666666666667,201710
Tunceli,1.4166666666666667,201710
Uşak,0.5666666666666667,201710
Van,0.6333333333333333,201710
Yalova Province,0.43333333333333335,201710
Yozgat,0.5166666666666667,201710
Zonguldak,0.55,201710
Çanakkale Province,0.9,201710
Çankırı,0.7,201710
Çorum Province,0.8166666666666667,201710
İstanbul,0.75,201710
İzmir,0.7166666666666667,201710
Şanlıurfa Province,0.35,201710
Şırnak,0.5833333333333334,201710
Adana,0.8918918918918919,201711
Adıyaman Province,1.162162162162162,201711
Afyonkarahisar Province,0.6756756756756757,201711
Aksaray,0.8378378378378378,201711
Amasya Province,1.4054054054054055,201711
Ankara,1.027027027027027,201711
Antalya,0.8648648648648649,201711
Ardahan Province,2.7027027027027026,201711
Artvin,1.4054054054054055,201711
Aydın Province,0.7297297297297297,201711
Ağrı,0.7027027027027027,201711
Balıkesir Province,0.8378378378378378,201711
Bartın Province,1.7567567567567568,201711
Batman,0.8648648648648649,201711
Bayburt,2.054054054054054,201711
Bilecik,0.7297297297297297,201711
Bingöl Province,0.0,201711
Bitlis,1.5135135135135136,201711
Bolu,1.0,201711
Burdur Province,1.6756756756756757,201711
Bursa,0.8918918918918919,201711
Denizli,1.0810810810810811,201711
Diyarbakır,0.7567567567567568,201711
Düzce Province,0.5945945945945946,201711
Edirne,0.6756756756756757,201711
Elazığ,1.0,201711
Erzincan,0.6216216216216216,201711
Erzurum,0.972972972972973,201711
Eskişehir Province,0.5945945945945946,201711
Gaziantep,0.8108108108108109,201711
Giresun,0.8648648648648649,201711
Gümüşhane,0.0,201711
Hakkâri,0.0,201711
Hatay,1.1081081081081081,201711
Isparta Province,0.8108108108108109,201711
Iğdır,1.4594594594594594,201711
Kahramanmaraş Province,0.9459459459459459,201711
Karabük,0.7837837837837838,201711
Karaman,0.8378378378378378,201711
Kars,0.7837837837837838,201711
Kastamonu,0.8378378378378378,201711
Kayseri Province,0.8918918918918919,201711
Kilis,0.0,201711
Kocaeli,0.6486486486486487,201711
Konya,1.0810810810810811,201711
Kütahya,0.7567567567567568,201711
Kırklareli,0.35135135135135137,201711
Kırıkkale,0.6756756756756757,201711
Kırşehir,2.054054054054054,201711
Malatya,0.7837837837837838,201711
Manisa,0.8108108108108109,201711
Mardin,0.7837837837837838,201711
Mersin Province,1.3243243243243243,201711
Muğla Province,0.8378378378378378,201711
Muş,1.135135135135135,201711
Nevşehir,0.4594594594594595,201711
Niğde,1.162162162162162,201711
Ordu,0.43243243243243246,201711
Osmaniye,1.054054054054054,201711
Rize,0.40540540540540543,201711
Sakarya,0.8918918918918919,201711
Samsun,0.7027027027027027,201711
Siirt Province,0.0,201711
Sinop Province,2.3513513513513513,201711
Sivas,0.4594594594594595,201711
Tekirdağ,0.6756756756756757,201711
Tokat,0.7297297297297297,201711
Trabzon,0.7567567567567568,201711
Tunceli,2.3783783783783785,201711
Uşak,1.0810810810810811,201711
Van,0.5135135135135135,201711
Yalova Province,0.43243243243243246,201711
Yozgat,0.972972972972973,201711
Zonguldak,1.1081081081081081,201711
Çanakkale Province,1.0810810810810811,201711
Çankırı,0.918918918918919,201711
Çorum Province,1.2162162162162162,201711
İstanbul,0.8648648648648649,201711
İzmir,0.9459459459459459,201711
Şanlıurfa Province,0.4864864864864865,201711
Şırnak,1.3243243243243243,201711
Adana,0.825,201712
Adıyaman Province,0.55,201712
Afyonkarahisar Province,0.75,201712
Aksaray,0.7,201712
Amasya Province,0.8,201712
Ankara,0.825,201712
Antalya,0.875,201712
Ardahan Province,0.0,201712
Artvin,0.8,201712
Aydın Province,0.725,201712
Ağrı,1.725,201712
Balıkesir Province,0.7,201712
Bartın Province,1.025,201712
Batman,0.9,201712
Bayburt,1.85,201712
Bilecik,0.7,201712
Bingöl Province,0.0,201712
Bitlis,1.975,201712
Bolu,1.45,201712
Burdur Province,0.575,201712
Bursa,0.975,201712
Denizli,0.725,201712
Diyarbakır,0.6,201712
Düzce Province,0.6,201712
Edirne,1.05,201712
Elazığ,0.75,201712
Erzincan,2.5,201712
Erzurum,0.6,201712
Eskişehir Province,0.825,201712
Gaziantep,0.725,201712
Giresun,1.05,201712
Gümüşhane,1.275,201712
Hakkâri,0.0,201712
Hatay,0.8,201712
Isparta Province,0.675,201712
Iğdır,2.375,201712
Kahramanmaraş Province,0.3,201712
Karabük,0.55,201712
Karaman,1.125,201712
Kars,0.65,201712
Kastamonu,0.7,201712
Kayseri Province,1.05,201712
Kilis,1.225,201712
Kocaeli,0.9,201712
Konya,0.675,201712
Kütahya,0.85,201712
Kırklareli,0.7,201712
Kırıkkale,0.65,201712
Kırşehir,1.675,201712
Malatya,1.125,201712
Manisa,0.5,201712
Mardin,0.575,201712
Mersin Province,0.6,201712
Muğla Province,0.65,201712
Muş,0.9,201712
Nevşehir,0.65,201712
Niğde,0.975,201712
Ordu,1.3,201712
Osmaniye,1.175,201712
Rize,0.35,201712
Sakarya,0.6,201712
Samsun,1.125,201712
Siirt Province,0.85,201712
Sinop Province,1.325,201712
Sivas,0.575,201712
Tekirdağ,0.775,201712
Tokat,1.2,201712
Trabzon,0.9,201712
Tunceli,1.95,201712
Uşak,1.05,201712
Van,0.625,201712
Yalova Province,0.9,201712
Yozgat,1.225,201712
Zonguldak,1.325,201712
Çanakkale Province,0.475,201712
Çankırı,1.525,201712
Çorum Province,0.375,201712
İstanbul,0.8,201712
İzmir,0.725,201712
Şanlıurfa Province,0.575,201712
Şırnak,1.125,201712
Adana,0.7816091954022989,201801
Adıyaman Province,0.6666666666666666,201801
Afyonkarahisar Province,0.367816091954023,201801
Aksaray,1.0804597701149425,201801
Amasya Province,0.7126436781609196,201801
Ankara,0.8275862068965517,201801
Antalya,0.8045977011494253,201801
Ardahan Province,1.9770114942528736,201801
Artvin,1.0114942528735633,201801
Aydın Province,0.7816091954022989,201801
Ağrı,0.9425287356321839,201801
Balıkesir Province,0.735632183908046,201801
Bartın Province,0.896551724137931,201801
Batman,0.6206896551724138,201801
Bayburt,2.2988505747126435,201801
Bilecik,0.6206896551724138,201801
Bingöl Province,0.735632183908046,201801
Bitlis,0.7126436781609196,201801
Bolu,0.9425287356321839,201801
Burdur Province,1.8160919540229885,201801
Bursa,0.9195402298850575,201801
Denizli,0.9655172413793104,201801
Diyarbakır,0.3218390804597701,201801
Düzce Province,0.5517241379310345,201801
Edirne,0.9195402298850575,201801
Elazığ,0.39080459770114945,201801
Erzincan,0.735632183908046,201801
Erzurum,1.1264367816091954,201801
Eskişehir Province,0.896551724137931,201801
Gaziantep,0.4367816091954023,201801
Giresun,0.735632183908046,201801
Gümüşhane,1.0344827586206897,201801
