,Geolocation,Date,polarity
371,"OSMANİYE,Turkey",2018-01-31 23:51:10+00:00,1.0
372,"OSMANİYE,Turkey",2018-01-31 23:52:15+00:00,-1.0
373,"OSMANİYE,Turkey",2018-01-31 23:52:16+00:00,-1.0
374,"OSMANİYE,Turkey",2018-01-31 23:52:34+00:00,0.0
375,"OSMANİYE,Turkey",2018-01-31 23:53:50+00:00,1.0
376,"OSMANİYE,Turkey",2018-01-31 23:53:57+00:00,-1.0
377,"OSMANİYE,Turkey",2018-01-31 23:54:05+00:00,1.0
378,"OSMANİYE,Turkey",2018-01-31 23:55:06+00:00,-1.0
379,"OSMANİYE,Turkey",2018-01-31 23:55:39+00:00,-1.0
380,"OSMANİYE,Turkey",2018-01-31 23:56:22+00:00,1.0
381,"OSMANİYE,Turkey",2018-01-31 23:56:53+00:00,-1.0
382,"OSMANİYE,Turkey",2018-01-31 23:58:07+00:00,2.0
383,"OSMANİYE,Turkey",2018-01-31 23:58:30+00:00,2.0
384,"OSMANİYE,Turkey",2018-01-31 23:58:31+00:00,1.0
385,"OSMANİYE,Turkey",2018-01-31 23:59:58+00:00,-2.0
386,"SAMSUN,Turkey",2017-05-20 11:15:13+00:00,0.0
387,"SAMSUN,Turkey",2017-07-31 16:28:12+00:00,2.0
388,"SAMSUN,Turkey",2017-09-27 04:44:17+00:00,3.0
389,"TEKİRDAĞ,Turkey",2019-09-30 23:44:25+00:00,-1.0
390,"TEKİRDAĞ,Turkey",2020-01-31 23:38:17+00:00,2.0
391,"TEKİRDAĞ,Turkey",2020-01-31 23:38:47+00:00,2.0
392,"TEKİRDAĞ,Turkey",2020-01-31 23:39:34+00:00,0.0
393,"TEKİRDAĞ,Turkey",2020-01-31 23:39:52+00:00,-1.0
394,"TEKİRDAĞ,Turkey",2020-01-31 23:40:11+00:00,2.0
395,"TEKİRDAĞ,Turkey",2020-01-31 23:40:32+00:00,1.0
396,"TEKİRDAĞ,Turkey",2020-01-31 23:41:30+00:00,-1.0
397,"TEKİRDAĞ,Turkey",2020-01-31 23:42:00+00:00,1.0
398,"TEKİRDAĞ,Turkey",2020-01-31 23:42:17+00:00,1.0
399,"TEKİRDAĞ,Turkey",2020-01-31 23:42:24+00:00,1.0
400,"TEKİRDAĞ,Turkey",2020-01-31 23:43:10+00:00,1.0
401,"TEKİRDAĞ,Turkey",2020-01-31 23:43:49+00:00,0.0
402,"TEKİRDAĞ,Turkey",2020-01-31 23:46:32+00:00,-1.0
403,"TEKİRDAĞ,Turkey",2020-01-31 23:47:47+00:00,1.0
404,"TEKİRDAĞ,Turkey",2020-01-31 23:48:15+00:00,0.0
405,"TEKİRDAĞ,Turkey",2020-01-31 23:48:26+00:00,-1.0
406,"TEKİRDAĞ,Turkey",2020-01-31 23:48:37+00:00,-1.0
407,"TEKİRDAĞ,Turkey",2020-01-31 23:49:31+00:00,-1.0
408,"TEKİRDAĞ,Turkey",2020-01-31 23:49:38+00:00,-1.0
409,"TEKİRDAĞ,Turkey",2020-01-31 23:49:43+00:00,1.0
410,"TEKİRDAĞ,Turkey",2020-01-31 23:51:07+00:00,-1.0
411,"TEKİRDAĞ,Turkey",2020-01-31 23:51:55+00:00,-2.0
412,"TEKİRDAĞ,Turkey",2020-01-31 23:52:24+00:00,1.0
413,"TEKİRDAĞ,Turkey",2020-01-31 23:54:26+00:00,-1.0
414,"TEKİRDAĞ,Turkey",2020-01-31 23:54:33+00:00,1.0
415,"TEKİRDAĞ,Turkey",2020-01-31 23:55:47+00:00,0.0
416,"TEKİRDAĞ,Turkey",2020-01-31 23:57:21+00:00,-1.0
417,"TEKİRDAĞ,Turkey",2020-01-31 23:57:47+00:00,-1.0
418,"TEKİRDAĞ,Turkey",2020-01-31 23:58:40+00:00,0.0
419,"TEKİRDAĞ,Turkey",2020-01-31 23:58:59+00:00,1.0
420,"TEKİRDAĞ,Turkey",2020-01-31 23:59:19+00:00,1.0
421,"TEKİRDAĞ,Turkey",2020-01-31 23:59:37+00:00,0.0
422,"TEKİRDAĞ,Turkey",2020-02-29 23:40:03+00:00,1.0
423,"TEKİRDAĞ,Turkey",2020-02-29 23:40:06+00:00,2.0
424,"TEKİRDAĞ,Turkey",2020-02-29 23:41:27+00:00,1.0
425,"TEKİRDAĞ,Turkey",2020-02-29 23:42:01+00:00,-1.0
426,"TEKİRDAĞ,Turkey",2020-02-29 23:42:17+00:00,-2.0
427,"TEKİRDAĞ,Turkey",2020-02-29 23:43:18+00:00,-1.0
428,"TEKİRDAĞ,Turkey",2020-02-29 23:44:12+00:00,-1.0
429,"TEKİRDAĞ,Turkey",2020-02-29 23:44:34+00:00,2.0
430,"TEKİRDAĞ,Turkey",2020-02-29 23:44:56+00:00,0.0
431,"TEKİRDAĞ,Turkey",2020-02-29 23:45:30+00:00,-1.0
432,"TEKİRDAĞ,Turkey",2020-02-29 23:45:39+00:00,-1.0
433,"TEKİRDAĞ,Turkey",2020-02-29 23:46:20+00:00,1.0
434,"TEKİRDAĞ,Turkey",2020-02-29 23:46:39+00:00,1.0
435,"TEKİRDAĞ,Turkey",2020-02-29 23:47:08+00:00,-2.0
436,"TEKİRDAĞ,Turkey",2020-02-29 23:47:43+00:00,-1.0
437,"TEKİRDAĞ,Turkey",2020-02-29 23:48:32+00:00,-2.0
438,"TEKİRDAĞ,Turkey",2020-02-29 23:48:56+00:00,1.0
439,"TEKİRDAĞ,Turkey",2020-02-29 23:49:34+00:00,1.0
440,"TEKİRDAĞ,Turkey",2020-02-29 23:50:02+00:00,-1.0
441,"TEKİRDAĞ,Turkey",2020-02-29 23:50:05+00:00,-1.0
442,"TEKİRDAĞ,Turkey",2020-02-29 23:50:22+00:00,0.0
443,"TEKİRDAĞ,Turkey",2020-02-29 23:50:44+00:00,1.0
444,"TEKİRDAĞ,Turkey",2020-02-29 23:51:00+00:00,1.0
445,"TEKİRDAĞ,Turkey",2020-02-29 23:51:01+00:00,0.0
446,"TEKİRDAĞ,Turkey",2020-02-29 23:51:07+00:00,2.0
447,"TEKİRDAĞ,Turkey",2020-02-29 23:51:20+00:00,0.0
448,"TEKİRDAĞ,Turkey",2020-02-29 23:52:54+00:00,-1.0
449,"TEKİRDAĞ,Turkey",2020-02-29 23:53:33+00:00,-1.0
450,"TEKİRDAĞ,Turkey",2020-02-29 23:54:52+00:00,0.0
451,"TEKİRDAĞ,Turkey",2020-02-29 23:55:06+00:00,-1.0
452,"TEKİRDAĞ,Turkey",2020-02-29 23:56:42+00:00,-3.0
453,"TEKİRDAĞ,Turkey",2020-02-29 23:57:37+00:00,-1.0
454,"TEKİRDAĞ,Turkey",2020-02-29 23:58:41+00:00,-1.0
455,"TEKİRDAĞ,Turkey",2020-02-29 23:59:03+00:00,-1.0
456,"TEKİRDAĞ,Turkey",2020-03-31 23:47:08+00:00,1.0
457,"TEKİRDAĞ,Turkey",2020-03-31 23:47:21+00:00,-1.0
458,"TEKİRDAĞ,Turkey",2020-03-31 23:47:41+00:00,-1.0
459,"TEKİRDAĞ,Turkey",2020-03-31 23:47:50+00:00,-3.0
460,"TEKİRDAĞ,Turkey",2020-03-31 23:48:20+00:00,-1.0
461,"TEKİRDAĞ,Turkey",2020-03-31 23:48:32+00:00,1.0
462,"TEKİRDAĞ,Turkey",2020-03-31 23:48:47+00:00,-1.0
463,"TEKİRDAĞ,Turkey",2020-03-31 23:49:12+00:00,-1.0
464,"TEKİRDAĞ,Turkey",2020-03-31 23:49:21+00:00,0.0
465,"TEKİRDAĞ,Turkey",2020-03-31 23:49:23+00:00,1.0
466,"TEKİRDAĞ,Turkey",2020-03-31 23:50:11+00:00,-1.0
467,"TEKİRDAĞ,Turkey",2020-03-31 23:50:12+00:00,2.0
468,"TEKİRDAĞ,Turkey",2020-03-31 23:50:33+00:00,1.0
469,"TEKİRDAĞ,Turkey",2020-03-31 23:51:17+00:00,1.0
470,"TEKİRDAĞ,Turkey",2020-03-31 23:51:21+00:00,-1.0
471,"TEKİRDAĞ,Turkey",2020-03-31 23:51:38+00:00,-1.0
472,"TEKİRDAĞ,Turkey",2020-03-31 23:52:01+00:00,-1.5
473,"TEKİRDAĞ,Turkey",2020-03-31 23:52:08+00:00,-1.0
474,"TEKİRDAĞ,Turkey",2020-03-31 23:53:13+00:00,-1.0
475,"TEKİRDAĞ,Turkey",2020-03-31 23:53:21+00:00,-1.0
476,"TEKİRDAĞ,Turkey",2020-03-31 23:53:36+00:00,0.0
477,"TEKİRDAĞ,Turkey",2020-03-31 23:53:55+00:00,0.0
478,"TEKİRDAĞ,Turkey",2020-03-31 23:53:58+00:00,1.0
479,"TEKİRDAĞ,Turkey",2020-03-31 23:54:26+00:00,1.0
480,"TEKİRDAĞ,Turkey",2020-03-31 23:54:30+00:00,1.0
481,"TEKİRDAĞ,Turkey",2020-03-31 23:54:54+00:00,1.0
482,"TEKİRDAĞ,Turkey",2020-03-31 23:55:11+00:00,-1.0
483,"TEKİRDAĞ,Turkey",2020-03-31 23:56:21+00:00,-1.0
484,"TEKİRDAĞ,Turkey",2020-03-31 23:56:22+00:00,-4.0
485,"TEKİRDAĞ,Turkey",2020-03-31 23:56:23+00:00,1.0
486,"TEKİRDAĞ,Turkey",2020-03-31 23:56:39+00:00,-1.0
487,"TEKİRDAĞ,Turkey",2020-03-31 23:56:59+00:00,-1.0
488,"TEKİRDAĞ,Turkey",2020-03-31 23:57:10+00:00,1.5
489,"TEKİRDAĞ,Turkey",2020-03-31 23:57:42+00:00,0.0
490,"TEKİRDAĞ,Turkey",2020-03-31 23:57:45+00:00,-1.0
491,"TEKİRDAĞ,Turkey",2020-03-31 23:58:06+00:00,-3.0
492,"TEKİRDAĞ,Turkey",2020-03-31 23:58:22+00:00,-1.0
493,"TEKİRDAĞ,Turkey",2020-03-31 23:58:36+00:00,0.0
494,"TEKİRDAĞ,Turkey",2020-03-31 23:58:48+00:00,1.0
495,"TEKİRDAĞ,Turkey",2020-03-31 23:59:09+00:00,-2.0
496,"TEKİRDAĞ,Turkey",2020-03-31 23:59:46+00:00,0.0
497,"TOKAT,Turkey",2018-12-12 06:49:58+00:00,-2.0
498,"TOKAT,Turkey",2019-06-26 15:27:32+00:00,0.0
499,"TOKAT,Turkey",2019-09-05 18:30:24+00:00,1.0
500,"TRABZON,Turkey",2018-04-05 09:01:49+00:00,-1.0
501,"TRABZON,Turkey",2018-10-09 17:15:39+00:00,1.0
502,"TRABZON,Turkey",2019-10-20 19:01:44+00:00,1.0
503,"TRABZON,Turkey",2020-01-06 14:02:06+00:00,-1.0
504,"TRABZON,Turkey",2020-03-12 20:37:23+00:00,-1.0
505,"UŞAK,Turkey",2020-03-10 05:44:07+00:00,1.0
506,"VAN,Turkey",2017-04-08 19:35:17+00:00,1.0
507,"VAN,Turkey",2017-05-13 12:05:00+00:00,1.0
508,"VAN,Turkey",2018-08-02 19:21:24+00:00,1.0
509,"VAN,Turkey",2018-08-16 13:05:37+00:00,1.0
510,"VAN,Turkey",2018-09-22 11:52:15+00:00,1.0
511,"VAN,Turkey",2019-12-12 08:15:12+00:00,-1.0
512,"YALOVA,Turkey",2017-01-11 20:58:34+00:00,1.0
513,"YALOVA,Turkey",2017-05-23 18:23:59+00:00,-1.0
514,"YALOVA,Turkey",2018-01-17 07:05:57+00:00,-1.0
515,"YALOVA,Turkey",2018-03-07 06:54:25+00:00,-1.0
516,"YALOVA,Turkey",2018-03-26 06:59:36+00:00,-2.0
517,"YALOVA,Turkey",2018-09-27 20:48:15+00:00,-2.0
518,"YALOVA,Turkey",2018-12-19 12:58:24+00:00,-1.0
519,"YALOVA,Turkey",2019-03-19 08:01:09+00:00,-1.0
520,"YALOVA,Turkey",2019-05-08 14:05:33+00:00,1.0
521,"YALOVA,Turkey",2019-05-08 14:05:39+00:00,2.0
522,"YALOVA,Turkey",2019-05-20 11:03:23+00:00,-1.0
523,"YALOVA,Turkey",2019-07-21 13:51:19+00:00,2.0
524,"YALOVA,Turkey",2019-11-18 10:15:50+00:00,0.0
525,"YALOVA,Turkey",2020-01-09 13:06:21+00:00,-1.0
526,"YALOVA,Turkey",2020-03-13 18:09:13+00:00,-1.0
527,"YALOVA,Turkey",2020-03-29 20:32:41+00:00,2.0
528,"ZONGULDAK,Turkey",2017-03-10 11:36:01+00:00,1.0
529,"ZONGULDAK,Turkey",2017-06-18 22:07:56+00:00,1.0
530,"ZONGULDAK,Turkey",2017-07-12 20:04:36+00:00,1.0
531,"ZONGULDAK,Turkey",2017-10-23 07:44:11+00:00,1.0
532,"ZONGULDAK,Turkey",2019-06-26 14:03:07+00:00,1.0
533,"ÇANAKKALE,Turkey",2017-10-31 23:22:24+00:00,0.0
534,"İSTANBUL,Turkey",2017-01-28 13:08:28+00:00,1.0
535,"İSTANBUL,Turkey",2017-02-02 06:06:43+00:00,1.0
536,"İSTANBUL,Turkey",2017-02-07 15:52:44+00:00,2.0
537,"İSTANBUL,Turkey",2017-02-10 20:22:27+00:00,3.0
538,"İSTANBUL,Turkey",2017-02-11 04:27:38+00:00,2.0
539,"İSTANBUL,Turkey",2017-02-11 04:29:23+00:00,2.0
540,"İSTANBUL,Turkey",2017-02-21 07:14:59+00:00,0.0
541,"İSTANBUL,Turkey",2017-02-23 06:08:53+00:00,1.0
542,"İSTANBUL,Turkey",2017-03-04 14:29:45+00:00,3.0
543,"İSTANBUL,Turkey",2017-03-12 13:40:25+00:00,-1.0
544,"İSTANBUL,Turkey",2017-03-15 07:53:14+00:00,1.0
545,"İSTANBUL,Turkey",2017-03-20 20:50:42+00:00,1.0
546,"İSTANBUL,Turkey",2017-03-20 20:54:16+00:00,1.0
547,"İSTANBUL,Turkey",2017-03-20 20:55:16+00:00,1.0
548,"İSTANBUL,Turkey",2017-03-20 20:56:19+00:00,1.0
549,"İSTANBUL,Turkey",2017-03-20 20:57:25+00:00,1.0
550,"İSTANBUL,Turkey",2017-03-20 20:58:17+00:00,1.0
551,"İSTANBUL,Turkey",2017-03-22 16:37:31+00:00,1.0
552,"İSTANBUL,Turkey",2017-03-26 14:58:04+00:00,-1.0
553,"İSTANBUL,Turkey",2017-03-31 07:22:46+00:00,3.0
554,"İSTANBUL,Turkey",2017-04-08 10:40:31+00:00,3.0
555,"İSTANBUL,Turkey",2017-04-11 16:36:47+00:00,-1.0
556,"İSTANBUL,Turkey",2017-04-21 12:45:03+00:00,1.0
557,"İSTANBUL,Turkey",2017-04-21 22:45:47+00:00,1.0
558,"İSTANBUL,Turkey",2017-05-13 11:43:16+00:00,1.0
559,"İSTANBUL,Turkey",2017-06-21 09:10:39+00:00,0.0
560,"İSTANBUL,Turkey",2017-07-05 07:48:42+00:00,1.0
561,"İSTANBUL,Turkey",2017-07-06 13:46:21+00:00,1.0
562,"İSTANBUL,Turkey",2017-08-16 17:44:51+00:00,1.0
563,"İSTANBUL,Turkey",2017-08-16 17:49:45+00:00,1.0
564,"İSTANBUL,Turkey",2017-08-22 13:10:22+00:00,1.0
565,"İSTANBUL,Turkey",2017-09-04 20:38:09+00:00,1.0
566,"İSTANBUL,Turkey",2017-09-16 14:19:32+00:00,2.0
567,"İSTANBUL,Turkey",2017-09-17 00:12:00+00:00,1.0
568,"İSTANBUL,Turkey",2017-10-02 04:30:14+00:00,2.0
569,"İSTANBUL,Turkey",2017-10-12 10:39:48+00:00,2.0
570,"İSTANBUL,Turkey",2017-10-25 18:19:54+00:00,1.0
571,"ŞANLIURFA,Turkey",2017-01-06 14:59:45+00:00,1.0
572,"ŞANLIURFA,Turkey",2017-01-14 19:43:48+00:00,1.0
573,"ŞANLIURFA,Turkey",2017-01-15 12:31:04+00:00,1.0
574,"ŞANLIURFA,Turkey",2017-01-15 16:01:19+00:00,1.0
575,"ŞANLIURFA,Turkey",2017-01-18 11:55:05+00:00,1.0
576,"ŞANLIURFA,Turkey",2017-01-18 15:41:56+00:00,1.0
577,"ŞANLIURFA,Turkey",2017-01-23 11:47:17+00:00,1.0
578,"ŞANLIURFA,Turkey",2017-01-26 14:15:58+00:00,1.0
579,"ŞANLIURFA,Turkey",2017-02-09 18:22:54+00:00,1.0
580,"ŞANLIURFA,Turkey",2017-02-11 19:27:03+00:00,1.0
581,"ŞANLIURFA,Turkey",2017-02-15 14:15:40+00:00,1.0
582,"ŞANLIURFA,Turkey",2017-02-17 15:01:47+00:00,1.0
583,"ŞANLIURFA,Turkey",2017-02-19 19:45:30+00:00,1.0
584,"ŞANLIURFA,Turkey",2017-02-20 13:28:25+00:00,1.0
585,"ŞANLIURFA,Turkey",2017-02-21 15:23:03+00:00,1.0
586,"ŞANLIURFA,Turkey",2017-02-23 12:55:08+00:00,1.0
587,"ŞANLIURFA,Turkey",2017-02-27 16:21:49+00:00,1.0
588,"ŞANLIURFA,Turkey",2017-03-01 17:59:25+00:00,1.0
589,"ŞANLIURFA,Turkey",2017-03-04 13:09:54+00:00,1.0
590,"ŞANLIURFA,Turkey",2017-03-06 19:46:58+00:00,1.0
591,"ŞANLIURFA,Turkey",2017-03-10 18:45:00+00:00,1.0
592,"ŞANLIURFA,Turkey",2017-03-11 13:41:18+00:00,1.0
593,"ŞANLIURFA,Turkey",2017-03-11 18:31:09+00:00,1.0
594,"ŞANLIURFA,Turkey",2017-04-02 13:31:13+00:00,1.0
595,"ŞANLIURFA,Turkey",2017-04-15 11:42:45+00:00,1.0
596,"ŞANLIURFA,Turkey",2017-04-18 19:59:04+00:00,1.0
597,"ŞANLIURFA,Turkey",2017-04-22 13:57:04+00:00,1.0
598,"ŞANLIURFA,Turkey",2017-05-03 14:58:41+00:00,1.0
599,"ŞANLIURFA,Turkey",2017-05-12 11:49:29+00:00,1.0
600,"ŞANLIURFA,Turkey",2017-06-26 10:23:16+00:00,1.0
601,"ŞANLIURFA,Turkey",2017-06-26 13:04:04+00:00,1.0
602,"ŞANLIURFA,Turkey",2017-07-27 13:57:22+00:00,1.0
603,"ŞANLIURFA,Turkey",2017-08-13 13:54:47+00:00,1.0
604,"ŞANLIURFA,Turkey",2017-08-26 10:14:51+00:00,1.0
605,"ŞANLIURFA,Turkey",2017-09-13 11:16:42+00:00,1.0
606,"ŞANLIURFA,Turkey",2017-09-14 13:22:31+00:00,1.0
607,"ŞANLIURFA,Turkey",2017-09-14 13:23:20+00:00,1.0
608,"ŞANLIURFA,Turkey",2017-09-19 13:03:22+00:00,1.0
609,"ŞANLIURFA,Turkey",2017-09-20 11:29:08+00:00,3.0
610,"ŞANLIURFA,Turkey",2017-10-05 10:45:09+00:00,1.0
611,"ŞANLIURFA,Turkey",2017-12-23 15:32:25+00:00,1.0
612,"ŞANLIURFA,Turkey",2018-01-14 14:23:54+00:00,1.0
613,"ŞANLIURFA,Turkey",2018-01-21 12:11:54+00:00,1.0
614,"ŞANLIURFA,Turkey",2018-01-22 13:28:35+00:00,1.0
615,"ŞIRNAK,Turkey",2017-02-28 23:32:29+00:00,-1.0
616,"ŞIRNAK,Turkey",2018-02-28 23:40:42+00:00,-1.0
617,"ŞIRNAK,Turkey",2018-02-28 23:41:03+00:00,-1.0
618,"ŞIRNAK,Turkey",2018-02-28 23:41:40+00:00,-1.0
619,"ŞIRNAK,Turkey",2018-02-28 23:41:43+00:00,-1.0
620,"ŞIRNAK,Turkey",2018-02-28 23:42:31+00:00,0.0
621,"ŞIRNAK,Turkey",2018-02-28 23:42:37+00:00,-1.0
622,"ŞIRNAK,Turkey",2018-02-28 23:42:57+00:00,-2.0
623,"ŞIRNAK,Turkey",2018-02-28 23:45:43+00:00,-1.0
624,"ŞIRNAK,Turkey",2018-02-28 23:47:27+00:00,-1.0
625,"ŞIRNAK,Turkey",2018-02-28 23:48:05+00:00,-1.0
626,"ŞIRNAK,Turkey",2018-02-28 23:48:25+00:00,-1.0
627,"ŞIRNAK,Turkey",2018-02-28 23:49:06+00:00,1.0
628,"ŞIRNAK,Turkey",2018-02-28 23:49:35+00:00,-1.0
629,"ŞIRNAK,Turkey",2018-02-28 23:49:43+00:00,1.0
630,"ŞIRNAK,Turkey",2018-02-28 23:49:48+00:00,1.0
631,"ŞIRNAK,Turkey",2018-02-28 23:49:55+00:00,0.0
632,"ŞIRNAK,Turkey",2018-02-28 23:50:05+00:00,1.0
633,"ŞIRNAK,Turkey",2018-02-28 23:51:12+00:00,1.0
634,"ŞIRNAK,Turkey",2018-02-28 23:51:58+00:00,-1.0
635,"ŞIRNAK,Turkey",2018-02-28 23:53:18+00:00,-1.0
636,"ŞIRNAK,Turkey",2018-02-28 23:53:51+00:00,-1.0
637,"ŞIRNAK,Turkey",2018-02-28 23:53:52+00:00,-1.0
638,"ŞIRNAK,Turkey",2018-02-28 23:54:59+00:00,-1.0
639,"ŞIRNAK,Turkey",2018-02-28 23:55:50+00:00,-1.0
640,"ŞIRNAK,Turkey",2018-02-28 23:56:51+00:00,-1.0
641,"ŞIRNAK,Turkey",2018-02-28 23:58:00+00:00,-1.0
642,"ŞIRNAK,Turkey",2018-02-28 23:58:42+00:00,-1.0
643,"ŞIRNAK,Turkey",2018-02-28 23:58:49+00:00,-1.0
644,"ŞIRNAK,Turkey",2018-02-28 23:59:09+00:00,-1.0
645,"ŞIRNAK,Turkey",2018-02-28 23:59:58+00:00,-1.0
646,"ŞIRNAK,Turkey",2018-03-31 23:19:15+00:00,-1.0
647,"ŞIRNAK,Turkey",2018-03-31 23:25:26+00:00,1.0
648,"ŞIRNAK,Turkey",2018-03-31 23:28:36+00:00,-2.0
649,"ŞIRNAK,Turkey",2018-03-31 23:30:06+00:00,0.0
650,"ŞIRNAK,Turkey",2018-03-31 23:30:49+00:00,-2.0
651,"ŞIRNAK,Turkey",2018-03-31 23:34:26+00:00,-1.0
652,"ŞIRNAK,Turkey",2018-03-31 23:34:28+00:00,-1.0
653,"ŞIRNAK,Turkey",2018-03-31 23:37:54+00:00,-1.0
654,"ŞIRNAK,Turkey",2018-03-31 23:37:56+00:00,-1.0
655,"ŞIRNAK,Turkey",2018-03-31 23:38:00+00:00,-1.0
656,"ŞIRNAK,Turkey",2018-03-31 23:41:24+00:00,0.0
657,"ŞIRNAK,Turkey",2018-03-31 23:45:05+00:00,-1.0
658,"ŞIRNAK,Turkey",2018-03-31 23:46:29+00:00,0.0
659,"ŞIRNAK,Turkey",2018-03-31 23:47:09+00:00,0.0
660,"ŞIRNAK,Turkey",2018-03-31 23:48:31+00:00,1.0
661,"ŞIRNAK,Turkey",2018-03-31 23:48:52+00:00,-2.0
662,"ŞIRNAK,Turkey",2018-03-31 23:49:17+00:00,1.0
663,"ŞIRNAK,Turkey",2018-03-31 23:49:36+00:00,0.0
664,"ŞIRNAK,Turkey",2018-03-31 23:51:14+00:00,1.0
665,"ŞIRNAK,Turkey",2018-03-31 23:53:49+00:00,-2.0
666,"ŞIRNAK,Turkey",2018-03-31 23:59:08+00:00,1.0
667,"ŞIRNAK,Turkey",2018-03-31 23:59:12+00:00,-1.0
668,"ŞIRNAK,Turkey",2018-03-31 23:59:21+00:00,1.0
669,"ŞIRNAK,Turkey",2018-04-30 23:35:05+00:00,1.0
670,"ŞIRNAK,Turkey",2018-04-30 23:38:04+00:00,-1.0
671,"ŞIRNAK,Turkey",2018-04-30 23:38:59+00:00,1.0
672,"ŞIRNAK,Turkey",2018-04-30 23:40:38+00:00,-1.0
673,"ŞIRNAK,Turkey",2018-04-30 23:40:51+00:00,0.0
674,"ŞIRNAK,Turkey",2018-04-30 23:41:12+00:00,-1.0
675,"ŞIRNAK,Turkey",2018-04-30 23:42:43+00:00,1.0
676,"ŞIRNAK,Turkey",2018-04-30 23:43:16+00:00,0.0
677,"ŞIRNAK,Turkey",2018-04-30 23:44:00+00:00,2.0
678,"ŞIRNAK,Turkey",2018-04-30 23:44:19+00:00,1.0
679,"ŞIRNAK,Turkey",2018-04-30 23:44:28+00:00,0.5
680,"ŞIRNAK,Turkey",2018-04-30 23:46:53+00:00,-1.0
681,"ŞIRNAK,Turkey",2018-04-30 23:47:21+00:00,-1.0
682,"ŞIRNAK,Turkey",2018-04-30 23:47:34+00:00,-2.0
683,"ŞIRNAK,Turkey",2018-04-30 23:48:33+00:00,-1.0
684,"ŞIRNAK,Turkey",2018-04-30 23:49:44+00:00,1.0
685,"ŞIRNAK,Turkey",2018-04-30 23:52:24+00:00,0.0
686,"ŞIRNAK,Turkey",2018-04-30 23:53:00+00:00,0.0
687,"ŞIRNAK,Turkey",2018-04-30 23:54:18+00:00,0.0
688,"ŞIRNAK,Turkey",2018-04-30 23:54:42+00:00,-1.0
689,"ŞIRNAK,Turkey",2018-04-30 23:55:06+00:00,1.0
690,"ŞIRNAK,Turkey",2018-04-30 23:55:43+00:00,1.0
691,"ŞIRNAK,Turkey",2018-04-30 23:58:18+00:00,-1.0
692,"ŞIRNAK,Turkey",2018-04-30 23:58:50+00:00,1.0
693,"ŞIRNAK,Turkey",2018-04-30 23:59:21+00:00,0.0
694,"ŞIRNAK,Turkey",2018-05-31 23:37:01+00:00,-1.0
695,"ŞIRNAK,Turkey",2018-05-31 23:37:41+00:00,1.0
696,"ŞIRNAK,Turkey",2018-05-31 23:40:10+00:00,0.0
697,"ŞIRNAK,Turkey",2018-05-31 23:40:12+00:00,1.0
698,"ŞIRNAK,Turkey",2018-05-31 23:40:26+00:00,-1.0
699,"ŞIRNAK,Turkey",2018-05-31 23:42:46+00:00,1.0
700,"ŞIRNAK,Turkey",2018-05-31 23:42:48+00:00,-1.0
701,"ŞIRNAK,Turkey",2018-05-31 23:43:23+00:00,0.0
702,"ŞIRNAK,Turkey",2018-05-31 23:44:19+00:00,-1.0
703,"ŞIRNAK,Turkey",2018-05-31 23:46:20+00:00,1.0
704,"ŞIRNAK,Turkey",2018-05-31 23:47:16+00:00,1.0
705,"ŞIRNAK,Turkey",2018-05-31 23:47:33+00:00,-1.0
706,"ŞIRNAK,Turkey",2018-05-31 23:48:05+00:00,-1.0
707,"ŞIRNAK,Turkey",2018-05-31 23:49:49+00:00,-1.0
708,"ŞIRNAK,Turkey",2018-05-31 23:49:57+00:00,-1.0
709,"ŞIRNAK,Turkey",2018-05-31 23:52:10+00:00,-1.0
710,"ŞIRNAK,Turkey",2018-05-31 23:52:20+00:00,1.0
711,"ŞIRNAK,Turkey",2018-05-31 23:53:05+00:00,-1.0
712,"ŞIRNAK,Turkey",2018-05-31 23:53:24+00:00,0.0
713,"ŞIRNAK,Turkey",2018-05-31 23:53:41+00:00,-1.0
714,"ŞIRNAK,Turkey",2018-05-31 23:55:09+00:00,1.0
715,"ŞIRNAK,Turkey",2018-05-31 23:55:23+00:00,1.0
716,"ŞIRNAK,Turkey",2018-05-31 23:56:35+00:00,0.0
717,"ŞIRNAK,Turkey",2018-05-31 23:57:32+00:00,1.0
718,"ŞIRNAK,Turkey",2018-05-31 23:57:39+00:00,1.0
719,"ŞIRNAK,Turkey",2018-05-31 23:58:04+00:00,1.0
720,"ŞIRNAK,Turkey",2018-06-30 23:25:09+00:00,0.5
721,"ŞIRNAK,Turkey",2018-06-30 23:26:55+00:00,0.0
722,"ŞIRNAK,Turkey",2018-06-30 23:28:20+00:00,-1.0
723,"ŞIRNAK,Turkey",2018-06-30 23:28:44+00:00,-2.0
724,"ŞIRNAK,Turkey",2018-06-30 23:30:43+00:00,0.0
725,"ŞIRNAK,Turkey",2018-06-30 23:30:48+00:00,-1.0
726,"ŞIRNAK,Turkey",2018-06-30 23:34:03+00:00,2.0
727,"ŞIRNAK,Turkey",2018-06-30 23:34:16+00:00,1.0
728,"ŞIRNAK,Turkey",2018-06-30 23:38:47+00:00,1.0
729,"ŞIRNAK,Turkey",2018-06-30 23:41:50+00:00,-1.0
730,"ŞIRNAK,Turkey",2018-06-30 23:45:09+00:00,-1.0
731,"ŞIRNAK,Turkey",2018-06-30 23:50:03+00:00,-1.0
