,Location,Date,polarity
392,"Bingöl,Turkey",2020-03-31 23:53:21+00:00,-1.0
393,"Bingöl,Turkey",2020-03-31 23:53:36+00:00,0.0
394,"Bingöl,Turkey",2020-03-31 23:53:55+00:00,0.0
395,"Bingöl,Turkey",2020-03-31 23:53:58+00:00,1.0
396,"Bingöl,Turkey",2020-03-31 23:54:26+00:00,1.0
397,"Bingöl,Turkey",2020-03-31 23:54:30+00:00,1.0
398,"Bingöl,Turkey",2020-03-31 23:54:54+00:00,1.0
399,"Bingöl,Turkey",2020-03-31 23:55:11+00:00,-1.0
400,"Bingöl,Turkey",2020-03-31 23:55:27+00:00,-1.0
401,"Bingöl,Turkey",2020-03-31 23:56:21+00:00,-1.0
402,"Bingöl,Turkey",2020-03-31 23:56:22+00:00,-4.0
403,"Bingöl,Turkey",2020-03-31 23:56:23+00:00,1.0
404,"Bingöl,Turkey",2020-03-31 23:56:39+00:00,-1.0
405,"Bingöl,Turkey",2020-03-31 23:56:59+00:00,-1.0
406,"Bingöl,Turkey",2020-03-31 23:57:10+00:00,1.5
407,"Bingöl,Turkey",2020-03-31 23:57:42+00:00,0.0
408,"Bingöl,Turkey",2020-03-31 23:57:45+00:00,-1.0
409,"Bingöl,Turkey",2020-03-31 23:58:06+00:00,-3.0
410,"Bingöl,Turkey",2020-03-31 23:58:22+00:00,-1.0
411,"Bingöl,Turkey",2020-03-31 23:58:36+00:00,0.0
412,"Bingöl,Turkey",2020-03-31 23:58:48+00:00,1.0
413,"Bingöl,Turkey",2020-03-31 23:59:09+00:00,-2.0
414,"Bingöl,Turkey",2020-03-31 23:59:46+00:00,0.0
415,"Bolu,Turkey",2017-01-02 15:30:28+00:00,1.0
416,"Bolu,Turkey",2017-01-03 17:07:21+00:00,1.0
417,"Bolu,Turkey",2017-01-05 11:42:56+00:00,1.0
418,"Bolu,Turkey",2017-02-18 11:22:06+00:00,1.0
419,"Bolu,Turkey",2017-02-24 16:58:26+00:00,1.0
420,"Bolu,Turkey",2017-02-26 18:29:44+00:00,1.0
421,"Bolu,Turkey",2017-03-01 13:02:28+00:00,1.0
422,"Bolu,Turkey",2017-03-23 16:39:50+00:00,1.0
423,"Bolu,Turkey",2017-03-31 14:45:54+00:00,1.0
424,"Bolu,Turkey",2017-04-04 19:24:06+00:00,1.0
425,"Bolu,Turkey",2017-04-10 16:00:51+00:00,1.0
426,"Bolu,Turkey",2017-04-15 09:26:28+00:00,1.0
427,"Bolu,Turkey",2017-04-19 16:39:38+00:00,1.0
428,"Bolu,Turkey",2017-04-24 13:18:19+00:00,1.0
429,"Bolu,Turkey",2017-04-27 16:35:19+00:00,1.0
430,"Bolu,Turkey",2017-05-11 17:20:06+00:00,1.0
431,"Bolu,Turkey",2017-05-23 15:07:57+00:00,1.0
432,"Bolu,Turkey",2017-07-16 19:24:45+00:00,1.0
433,"Bolu,Turkey",2017-07-18 15:40:40+00:00,1.0
434,"Bolu,Turkey",2017-08-18 16:46:37+00:00,1.0
435,"Bolu,Turkey",2017-08-26 17:58:53+00:00,1.0
436,"Bolu,Turkey",2017-08-27 16:32:09+00:00,1.0
437,"Bolu,Turkey",2017-08-30 21:05:41+00:00,1.0
438,"Bolu,Turkey",2017-09-04 14:30:57+00:00,1.0
439,"Bolu,Turkey",2017-11-26 19:06:55+00:00,1.0
440,"Bolu,Turkey",2017-11-30 18:31:18+00:00,1.0
441,"Bolu,Turkey",2017-12-13 18:50:11+00:00,1.0
442,"Bolu,Turkey",2017-12-28 12:31:13+00:00,1.0
443,"Bolu,Turkey",2018-01-06 09:59:21+00:00,1.0
444,"Bolu,Turkey",2018-01-20 19:52:33+00:00,1.0
445,"Bolu,Turkey",2018-02-10 13:05:18+00:00,1.0
446,"Bolu,Turkey",2018-02-19 09:37:00+00:00,1.0
447,"Bolu,Turkey",2018-07-21 14:39:31+00:00,2.0
448,"Bolu,Turkey",2018-11-11 05:38:23+00:00,-1.0
449,"Bolu,Turkey",2018-11-11 10:03:37+00:00,-1.0
450,"Bolu,Turkey",2018-11-29 16:03:22+00:00,1.0
451,"Bolu,Turkey",2019-05-27 13:20:35+00:00,2.0
452,"Bolu,Turkey",2019-05-28 17:21:50+00:00,2.0
453,"Bolu,Turkey",2019-12-29 16:01:29+00:00,-1.0
454,"Burdur,Turkey",2018-02-18 17:11:35+00:00,1.0
455,"Burdur,Turkey",2018-10-07 14:40:35+00:00,-2.0
456,"Burdur,Turkey",2019-10-13 12:10:14+00:00,1.0
457,"Bursa,Turkey",2018-11-07 08:55:07+00:00,1.0
458,"Bursa,Turkey",2018-11-30 07:15:57+00:00,1.0
459,"Bursa,Turkey",2019-01-20 13:22:37+00:00,-1.0
460,"Bursa,Turkey",2019-04-15 08:32:04+00:00,1.0
461,"Bursa,Turkey",2019-05-07 21:06:14+00:00,-4.0
462,"Bursa,Turkey",2019-05-08 18:58:57+00:00,1.0
463,"Bursa,Turkey",2019-05-14 06:48:21+00:00,-2.0
464,"Bursa,Turkey",2019-05-27 20:03:41+00:00,1.0
465,"Bursa,Turkey",2019-06-15 23:49:58+00:00,1.0
466,"Bursa,Turkey",2019-07-01 21:12:00+00:00,0.0
467,"Bursa,Turkey",2019-07-03 10:35:18+00:00,-1.0
468,"Bursa,Turkey",2019-07-03 10:44:29+00:00,-1.0
469,"Bursa,Turkey",2019-07-18 18:39:06+00:00,1.0
470,"Bursa,Turkey",2019-07-20 10:50:21+00:00,1.0
471,"Bursa,Turkey",2019-07-25 19:55:56+00:00,1.0
472,"Bursa,Turkey",2019-09-19 05:10:22+00:00,2.0
473,"Bursa,Turkey",2019-09-25 19:48:44+00:00,-1.0
474,"Bursa,Turkey",2019-10-06 18:22:56+00:00,2.0
475,"Bursa,Turkey",2019-10-12 13:53:09+00:00,1.0
476,"Bursa,Turkey",2019-10-18 21:26:22+00:00,-1.0
477,"Bursa,Turkey",2019-10-23 14:03:10+00:00,0.0
478,"Bursa,Turkey",2019-11-14 13:14:35+00:00,0.0
479,"Bursa,Turkey",2019-11-19 15:07:33+00:00,2.0
480,"Bursa,Turkey",2019-11-22 13:42:10+00:00,2.0
481,"Bursa,Turkey",2019-12-19 12:26:54+00:00,1.0
482,"Bursa,Turkey",2019-12-19 20:25:25+00:00,2.0
483,"Bursa,Turkey",2020-01-08 19:19:20+00:00,0.0
484,"Bursa,Turkey",2020-01-08 19:20:06+00:00,0.0
485,"Bursa,Turkey",2020-01-12 23:31:01+00:00,-1.0
486,"Bursa,Turkey",2020-01-13 16:41:06+00:00,1.0
487,"Bursa,Turkey",2020-03-14 06:03:27+00:00,0.0
488,"Bursa,Turkey",2020-03-16 13:23:57+00:00,-1.0
489,"Bursa,Turkey",2020-03-17 12:21:18+00:00,-1.0
490,"Bursa,Turkey",2020-03-17 17:59:08+00:00,1.0
491,"Bursa,Turkey",2020-03-29 20:42:46+00:00,-1.0
492,"Denizli,Turkey",2019-03-18 15:02:47+00:00,-1.0
493,"Denizli,Turkey",2019-10-02 11:35:18+00:00,1.0
494,"Denizli,Turkey",2019-10-17 22:01:45+00:00,-2.0
495,"Denizli,Turkey",2019-12-22 11:45:45+00:00,1.0
496,"Denizli,Turkey",2020-03-11 18:05:30+00:00,-1.0
497,"Diyarbakır,Turkey",2019-02-19 19:54:18+00:00,1.0
498,"Diyarbakır,Turkey",2019-07-18 01:02:09+00:00,1.0
499,"Diyarbakır,Turkey",2019-07-18 01:04:15+00:00,1.0
500,"Diyarbakır,Turkey",2019-08-01 08:48:54+00:00,1.0
501,"Diyarbakır,Turkey",2019-12-24 15:47:29+00:00,1.0
502,"Diyarbakır,Turkey",2019-12-24 15:48:06+00:00,1.0
503,"Diyarbakır,Turkey",2019-12-24 15:48:36+00:00,1.0
504,"Diyarbakır,Turkey",2019-12-24 15:49:04+00:00,1.0
505,"Diyarbakır,Turkey",2019-12-24 15:49:44+00:00,1.0
506,"Diyarbakır,Turkey",2019-12-24 15:50:21+00:00,1.0
507,"Diyarbakır,Turkey",2019-12-24 15:50:48+00:00,1.0
508,"Diyarbakır,Turkey",2019-12-24 15:51:16+00:00,1.0
509,"Diyarbakır,Turkey",2019-12-24 15:52:06+00:00,1.0
510,"Diyarbakır,Turkey",2019-12-24 15:52:24+00:00,1.0
511,"Diyarbakır,Turkey",2020-02-25 09:03:50+00:00,3.0
512,"Düzce,Turkey",2020-03-31 23:47:02+00:00,0.0
513,"Düzce,Turkey",2020-03-31 23:47:08+00:00,1.0
514,"Düzce,Turkey",2020-03-31 23:47:21+00:00,-1.0
515,"Düzce,Turkey",2020-03-31 23:47:41+00:00,-1.0
516,"Düzce,Turkey",2020-03-31 23:47:50+00:00,-3.0
517,"Düzce,Turkey",2020-03-31 23:48:20+00:00,-1.0
518,"Düzce,Turkey",2020-03-31 23:48:32+00:00,1.0
519,"Düzce,Turkey",2020-03-31 23:48:47+00:00,-1.0
520,"Düzce,Turkey",2020-03-31 23:49:12+00:00,-1.0
521,"Düzce,Turkey",2020-03-31 23:49:21+00:00,0.0
522,"Düzce,Turkey",2020-03-31 23:49:23+00:00,1.0
523,"Düzce,Turkey",2020-03-31 23:50:11+00:00,-1.0
524,"Düzce,Turkey",2020-03-31 23:50:12+00:00,2.0
525,"Düzce,Turkey",2020-03-31 23:50:33+00:00,1.0
526,"Düzce,Turkey",2020-03-31 23:51:17+00:00,1.0
527,"Düzce,Turkey",2020-03-31 23:51:21+00:00,-1.0
528,"Düzce,Turkey",2020-03-31 23:51:38+00:00,-1.0
529,"Düzce,Turkey",2020-03-31 23:52:01+00:00,-1.5
530,"Düzce,Turkey",2020-03-31 23:52:08+00:00,-1.0
531,"Düzce,Turkey",2020-03-31 23:53:13+00:00,-1.0
532,"Düzce,Turkey",2020-03-31 23:53:21+00:00,-1.0
533,"Düzce,Turkey",2020-03-31 23:53:36+00:00,0.0
534,"Düzce,Turkey",2020-03-31 23:53:55+00:00,0.0
535,"Düzce,Turkey",2020-03-31 23:53:58+00:00,1.0
536,"Düzce,Turkey",2020-03-31 23:54:26+00:00,1.0
537,"Düzce,Turkey",2020-03-31 23:54:30+00:00,1.0
538,"Düzce,Turkey",2020-03-31 23:54:54+00:00,1.0
539,"Düzce,Turkey",2020-03-31 23:55:11+00:00,-1.0
540,"Düzce,Turkey",2020-03-31 23:55:27+00:00,-1.0
541,"Düzce,Turkey",2020-03-31 23:56:21+00:00,-1.0
542,"Düzce,Turkey",2020-03-31 23:56:22+00:00,-4.0
543,"Düzce,Turkey",2020-03-31 23:56:23+00:00,1.0
544,"Düzce,Turkey",2020-03-31 23:56:39+00:00,-1.0
545,"Düzce,Turkey",2020-03-31 23:56:59+00:00,-1.0
546,"Düzce,Turkey",2020-03-31 23:57:10+00:00,1.5
547,"Düzce,Turkey",2020-03-31 23:57:42+00:00,0.0
548,"Düzce,Turkey",2020-03-31 23:57:45+00:00,-1.0
549,"Düzce,Turkey",2020-03-31 23:58:06+00:00,-3.0
550,"Düzce,Turkey",2020-03-31 23:58:22+00:00,-1.0
551,"Düzce,Turkey",2020-03-31 23:58:36+00:00,0.0
552,"Düzce,Turkey",2020-03-31 23:58:48+00:00,1.0
553,"Düzce,Turkey",2020-03-31 23:59:09+00:00,-2.0
554,"Düzce,Turkey",2020-03-31 23:59:46+00:00,0.0
555,"Edirne,Turkey",2019-04-02 11:57:08+00:00,4.0
556,"Edirne,Turkey",2020-03-29 18:42:17+00:00,-1.0
557,"Elazığ,Turkey",2018-07-16 08:52:05+00:00,1.0
558,"Erzurum,Turkey",2019-03-18 07:13:48+00:00,1.0
559,"Eskişehir,Turkey",2017-08-03 17:23:57+00:00,-3.0
560,"Eskişehir,Turkey",2018-01-31 12:43:06+00:00,-1.0
561,"Eskişehir,Turkey",2019-07-16 17:54:46+00:00,1.0
562,"Eskişehir,Turkey",2019-08-06 17:42:20+00:00,-2.0
563,"Eskişehir,Turkey",2019-10-23 19:09:24+00:00,2.0
564,"Eskişehir,Turkey",2019-11-27 17:36:28+00:00,1.0
565,"Eskişehir,Turkey",2020-01-06 18:20:57+00:00,1.0
566,"Eskişehir,Turkey",2020-03-13 19:06:59+00:00,1.0
567,"Eskişehir,Turkey",2020-03-30 18:07:46+00:00,-1.0
568,"Gaziantep,Turkey",2017-02-05 19:46:37+00:00,1.0
569,"Gaziantep,Turkey",2018-01-17 06:50:29+00:00,0.0
570,"Gaziantep,Turkey",2018-11-29 15:21:59+00:00,2.0
571,"Gaziantep,Turkey",2019-05-10 05:50:53+00:00,0.0
572,"Gaziantep,Turkey",2019-06-25 19:55:39+00:00,3.0
573,"Gaziantep,Turkey",2019-08-16 12:57:35+00:00,2.0
574,"Gaziantep,Turkey",2019-09-12 14:09:57+00:00,3.0
575,"Gaziantep,Turkey",2019-11-02 22:01:34+00:00,-2.0
576,"Gaziantep,Turkey",2020-02-26 20:44:27+00:00,1.0
577,"Gaziantep,Turkey",2020-03-12 16:41:25+00:00,-1.0
578,"Gaziantep,Turkey",2020-03-21 10:46:43+00:00,1.0
579,"Gaziantep,Turkey",2020-03-30 14:49:09+00:00,-1.0
580,"Gümüşhane,Turkey",2020-03-31 23:47:08+00:00,1.0
581,"Gümüşhane,Turkey",2020-03-31 23:47:21+00:00,-1.0
582,"Gümüşhane,Turkey",2020-03-31 23:47:41+00:00,-1.0
583,"Gümüşhane,Turkey",2020-03-31 23:47:50+00:00,-3.0
584,"Gümüşhane,Turkey",2020-03-31 23:48:20+00:00,-1.0
585,"Gümüşhane,Turkey",2020-03-31 23:48:32+00:00,1.0
586,"Gümüşhane,Turkey",2020-03-31 23:48:47+00:00,-1.0
587,"Gümüşhane,Turkey",2020-03-31 23:49:12+00:00,-1.0
588,"Gümüşhane,Turkey",2020-03-31 23:49:21+00:00,0.0
589,"Gümüşhane,Turkey",2020-03-31 23:49:23+00:00,1.0
590,"Gümüşhane,Turkey",2020-03-31 23:50:11+00:00,-1.0
591,"Gümüşhane,Turkey",2020-03-31 23:50:12+00:00,2.0
592,"Gümüşhane,Turkey",2020-03-31 23:50:33+00:00,1.0
593,"Gümüşhane,Turkey",2020-03-31 23:51:17+00:00,1.0
594,"Gümüşhane,Turkey",2020-03-31 23:51:21+00:00,-1.0
595,"Gümüşhane,Turkey",2020-03-31 23:51:38+00:00,-1.0
596,"Gümüşhane,Turkey",2020-03-31 23:52:01+00:00,-1.5
597,"Gümüşhane,Turkey",2020-03-31 23:52:08+00:00,-1.0
598,"Gümüşhane,Turkey",2020-03-31 23:53:13+00:00,-1.0
599,"Gümüşhane,Turkey",2020-03-31 23:53:21+00:00,-1.0
600,"Gümüşhane,Turkey",2020-03-31 23:53:36+00:00,0.0
601,"Gümüşhane,Turkey",2020-03-31 23:53:55+00:00,0.0
602,"Gümüşhane,Turkey",2020-03-31 23:53:58+00:00,1.0
603,"Gümüşhane,Turkey",2020-03-31 23:54:26+00:00,1.0
604,"Gümüşhane,Turkey",2020-03-31 23:54:30+00:00,1.0
605,"Gümüşhane,Turkey",2020-03-31 23:54:54+00:00,1.0
606,"Gümüşhane,Turkey",2020-03-31 23:55:11+00:00,-1.0
607,"Gümüşhane,Turkey",2020-03-31 23:55:27+00:00,-1.0
608,"Gümüşhane,Turkey",2020-03-31 23:56:21+00:00,-1.0
609,"Gümüşhane,Turkey",2020-03-31 23:56:22+00:00,-4.0
610,"Gümüşhane,Turkey",2020-03-31 23:56:23+00:00,1.0
611,"Gümüşhane,Turkey",2020-03-31 23:56:39+00:00,-1.0
612,"Gümüşhane,Turkey",2020-03-31 23:56:59+00:00,-1.0
613,"Gümüşhane,Turkey",2020-03-31 23:57:10+00:00,1.5
614,"Gümüşhane,Turkey",2020-03-31 23:57:42+00:00,0.0
615,"Gümüşhane,Turkey",2020-03-31 23:57:45+00:00,-1.0
616,"Gümüşhane,Turkey",2020-03-31 23:58:06+00:00,-3.0
617,"Gümüşhane,Turkey",2020-03-31 23:58:22+00:00,-1.0
618,"Gümüşhane,Turkey",2020-03-31 23:58:36+00:00,0.0
619,"Gümüşhane,Turkey",2020-03-31 23:58:48+00:00,1.0
620,"Gümüşhane,Turkey",2020-03-31 23:59:09+00:00,-2.0
621,"Gümüşhane,Turkey",2020-03-31 23:59:46+00:00,0.0
622,"Hakkari,Turkey",2019-03-15 17:45:22+00:00,-1.0
623,"Hakkari,Turkey",2020-03-27 18:48:04+00:00,2.0
624,"Hatay,Turkey",2017-01-08 14:47:44+00:00,1.0
625,"Hatay,Turkey",2017-05-23 13:49:34+00:00,-1.0
626,"Hatay,Turkey",2017-06-23 22:25:41+00:00,1.0
627,"Hatay,Turkey",2017-06-23 22:36:19+00:00,2.0
628,"Hatay,Turkey",2017-09-15 07:02:27+00:00,-1.0
629,"Hatay,Turkey",2017-10-22 14:39:29+00:00,0.0
630,"Hatay,Turkey",2017-11-15 10:27:59+00:00,1.0
631,"Hatay,Turkey",2019-10-04 11:29:02+00:00,1.0
632,"Hatay,Turkey",2020-01-21 15:08:39+00:00,1.0
633,"Hatay,Turkey",2020-03-19 17:05:35+00:00,0.0
634,"Isparta,Turkey",2018-02-18 17:11:35+00:00,1.0
635,"Isparta,Turkey",2018-10-07 14:40:35+00:00,-2.0
636,"Isparta,Turkey",2019-10-13 12:10:14+00:00,1.0
637,"Iğdır,Turkey",2020-03-31 23:47:02+00:00,0.0
638,"Iğdır,Turkey",2020-03-31 23:47:08+00:00,1.0
639,"Iğdır,Turkey",2020-03-31 23:47:21+00:00,-1.0
640,"Iğdır,Turkey",2020-03-31 23:47:41+00:00,-1.0
641,"Iğdır,Turkey",2020-03-31 23:47:50+00:00,-3.0
642,"Iğdır,Turkey",2020-03-31 23:48:20+00:00,-1.0
643,"Iğdır,Turkey",2020-03-31 23:48:32+00:00,1.0
644,"Iğdır,Turkey",2020-03-31 23:48:47+00:00,-1.0
645,"Iğdır,Turkey",2020-03-31 23:49:12+00:00,-1.0
646,"Iğdır,Turkey",2020-03-31 23:49:21+00:00,0.0
647,"Iğdır,Turkey",2020-03-31 23:49:23+00:00,1.0
648,"Iğdır,Turkey",2020-03-31 23:50:11+00:00,-1.0
649,"Iğdır,Turkey",2020-03-31 23:50:12+00:00,2.0
650,"Iğdır,Turkey",2020-03-31 23:50:33+00:00,1.0
651,"Iğdır,Turkey",2020-03-31 23:51:17+00:00,1.0
652,"Iğdır,Turkey",2020-03-31 23:51:21+00:00,-1.0
653,"Iğdır,Turkey",2020-03-31 23:51:38+00:00,-1.0
654,"Iğdır,Turkey",2020-03-31 23:52:01+00:00,-1.5
655,"Iğdır,Turkey",2020-03-31 23:52:08+00:00,-1.0
656,"Iğdır,Turkey",2020-03-31 23:53:13+00:00,-1.0
657,"Iğdır,Turkey",2020-03-31 23:53:21+00:00,-1.0
658,"Iğdır,Turkey",2020-03-31 23:53:36+00:00,0.0
659,"Iğdır,Turkey",2020-03-31 23:53:55+00:00,0.0
660,"Iğdır,Turkey",2020-03-31 23:53:58+00:00,1.0
661,"Iğdır,Turkey",2020-03-31 23:54:26+00:00,1.0
662,"Iğdır,Turkey",2020-03-31 23:54:30+00:00,1.0
663,"Iğdır,Turkey",2020-03-31 23:54:54+00:00,1.0
664,"Iğdır,Turkey",2020-03-31 23:55:11+00:00,-1.0
665,"Iğdır,Turkey",2020-03-31 23:55:27+00:00,-1.0
666,"Iğdır,Turkey",2020-03-31 23:56:21+00:00,-1.0
667,"Iğdır,Turkey",2020-03-31 23:56:22+00:00,-4.0
668,"Iğdır,Turkey",2020-03-31 23:56:23+00:00,1.0
669,"Iğdır,Turkey",2020-03-31 23:56:39+00:00,-1.0
670,"Iğdır,Turkey",2020-03-31 23:56:59+00:00,-1.0
671,"Iğdır,Turkey",2020-03-31 23:57:10+00:00,1.5
672,"Iğdır,Turkey",2020-03-31 23:57:42+00:00,0.0
673,"Iğdır,Turkey",2020-03-31 23:57:45+00:00,-1.0
674,"Iğdır,Turkey",2020-03-31 23:58:06+00:00,-3.0
675,"Iğdır,Turkey",2020-03-31 23:58:22+00:00,-1.0
676,"Iğdır,Turkey",2020-03-31 23:58:36+00:00,0.0
677,"Iğdır,Turkey",2020-03-31 23:58:48+00:00,1.0
678,"Iğdır,Turkey",2020-03-31 23:59:09+00:00,-2.0
679,"Iğdır,Turkey",2020-03-31 23:59:46+00:00,0.0
680,"Kahramanmaraş,Turkey",2020-03-29 14:29:23+00:00,1.0
681,"Karabük,Turkey",2020-03-31 23:47:02+00:00,0.0
682,"Karabük,Turkey",2020-03-31 23:47:08+00:00,1.0
683,"Karabük,Turkey",2020-03-31 23:47:21+00:00,-1.0
684,"Karabük,Turkey",2020-03-31 23:47:41+00:00,-1.0
685,"Karabük,Turkey",2020-03-31 23:47:50+00:00,-3.0
686,"Karabük,Turkey",2020-03-31 23:48:20+00:00,-1.0
687,"Karabük,Turkey",2020-03-31 23:48:32+00:00,1.0
688,"Karabük,Turkey",2020-03-31 23:48:47+00:00,-1.0
689,"Karabük,Turkey",2020-03-31 23:49:12+00:00,-1.0
690,"Karabük,Turkey",2020-03-31 23:49:21+00:00,0.0
691,"Karabük,Turkey",2020-03-31 23:49:23+00:00,1.0
692,"Karabük,Turkey",2020-03-31 23:50:11+00:00,-1.0
693,"Karabük,Turkey",2020-03-31 23:50:12+00:00,2.0
694,"Karabük,Turkey",2020-03-31 23:50:33+00:00,1.0
695,"Karabük,Turkey",2020-03-31 23:51:17+00:00,1.0
696,"Karabük,Turkey",2020-03-31 23:51:21+00:00,-1.0
697,"Karabük,Turkey",2020-03-31 23:51:38+00:00,-1.0
698,"Karabük,Turkey",2020-03-31 23:52:01+00:00,-1.5
699,"Karabük,Turkey",2020-03-31 23:52:08+00:00,-1.0
700,"Karabük,Turkey",2020-03-31 23:53:13+00:00,-1.0
701,"Karabük,Turkey",2020-03-31 23:53:21+00:00,-1.0
702,"Karabük,Turkey",2020-03-31 23:53:36+00:00,0.0
703,"Karabük,Turkey",2020-03-31 23:53:55+00:00,0.0
704,"Karabük,Turkey",2020-03-31 23:53:58+00:00,1.0
705,"Karabük,Turkey",2020-03-31 23:54:26+00:00,1.0
706,"Karabük,Turkey",2020-03-31 23:54:30+00:00,1.0
707,"Karabük,Turkey",2020-03-31 23:54:54+00:00,1.0
708,"Karabük,Turkey",2020-03-31 23:55:11+00:00,-1.0
709,"Karabük,Turkey",2020-03-31 23:55:27+00:00,-1.0
710,"Karabük,Turkey",2020-03-31 23:56:21+00:00,-1.0
711,"Karabük,Turkey",2020-03-31 23:56:22+00:00,-4.0
712,"Karabük,Turkey",2020-03-31 23:56:23+00:00,1.0
713,"Karabük,Turkey",2020-03-31 23:56:39+00:00,-1.0
714,"Karabük,Turkey",2020-03-31 23:56:59+00:00,-1.0
715,"Karabük,Turkey",2020-03-31 23:57:10+00:00,1.5
716,"Karabük,Turkey",2020-03-31 23:57:42+00:00,0.0
717,"Karabük,Turkey",2020-03-31 23:57:45+00:00,-1.0
718,"Karabük,Turkey",2020-03-31 23:58:06+00:00,-3.0
719,"Karabük,Turkey",2020-03-31 23:58:22+00:00,-1.0
720,"Karabük,Turkey",2020-03-31 23:58:36+00:00,0.0
721,"Karabük,Turkey",2020-03-31 23:58:48+00:00,1.0
722,"Karabük,Turkey",2020-03-31 23:59:09+00:00,-2.0
723,"Karabük,Turkey",2020-03-31 23:59:46+00:00,0.0
724,"Kars,Turkey",2020-02-06 16:05:57+00:00,0.0
725,"Kastamonu,Turkey",2018-09-03 18:25:34+00:00,1.0
726,"Kayseri,Turkey",2017-01-04 14:46:59+00:00,-3.0
727,"Kayseri,Turkey",2017-05-16 15:06:09+00:00,1.0
728,"Kayseri,Turkey",2019-12-01 20:37:28+00:00,-1.0
729,"Kayseri,Turkey",2019-12-15 19:19:28+00:00,-1.0
730,"Kayseri,Turkey",2020-02-16 12:28:30+00:00,1.0
731,"Kayseri,Turkey",2020-02-21 20:07:33+00:00,-1.0
732,"Kayseri,Turkey",2020-03-11 15:33:30+00:00,1.0
733,"Kayseri,Turkey",2020-03-11 15:38:59+00:00,1.0
734,"Kilis,Turkey",2020-03-31 23:47:08+00:00,1.0
735,"Kilis,Turkey",2020-03-31 23:47:21+00:00,-1.0
736,"Kilis,Turkey",2020-03-31 23:47:41+00:00,-1.0
737,"Kilis,Turkey",2020-03-31 23:47:50+00:00,-3.0
738,"Kilis,Turkey",2020-03-31 23:48:20+00:00,-1.0
739,"Kilis,Turkey",2020-03-31 23:48:32+00:00,1.0
740,"Kilis,Turkey",2020-03-31 23:48:47+00:00,-1.0
741,"Kilis,Turkey",2020-03-31 23:49:12+00:00,-1.0
742,"Kilis,Turkey",2020-03-31 23:49:21+00:00,0.0
743,"Kilis,Turkey",2020-03-31 23:49:23+00:00,1.0
744,"Kilis,Turkey",2020-03-31 23:50:11+00:00,-1.0
745,"Kilis,Turkey",2020-03-31 23:50:12+00:00,2.0
746,"Kilis,Turkey",2020-03-31 23:50:33+00:00,1.0
747,"Kilis,Turkey",2020-03-31 23:51:17+00:00,1.0
748,"Kilis,Turkey",2020-03-31 23:51:21+00:00,-1.0
749,"Kilis,Turkey",2020-03-31 23:51:38+00:00,-1.0
750,"Kilis,Turkey",2020-03-31 23:52:01+00:00,-1.5
751,"Kilis,Turkey",2020-03-31 23:52:08+00:00,-1.0
752,"Kilis,Turkey",2020-03-31 23:53:13+00:00,-1.0
753,"Kilis,Turkey",2020-03-31 23:53:21+00:00,-1.0
754,"Kilis,Turkey",2020-03-31 23:53:36+00:00,0.0
755,"Kilis,Turkey",2020-03-31 23:53:55+00:00,0.0
756,"Kilis,Turkey",2020-03-31 23:53:58+00:00,1.0
757,"Kilis,Turkey",2020-03-31 23:54:26+00:00,1.0
758,"Kilis,Turkey",2020-03-31 23:54:30+00:00,1.0
759,"Kilis,Turkey",2020-03-31 23:54:54+00:00,1.0
760,"Kilis,Turkey",2020-03-31 23:55:11+00:00,-1.0
761,"Kilis,Turkey",2020-03-31 23:55:27+00:00,-1.0
762,"Kilis,Turkey",2020-03-31 23:56:21+00:00,-1.0
763,"Kilis,Turkey",2020-03-31 23:56:22+00:00,-4.0
764,"Kilis,Turkey",2020-03-31 23:56:23+00:00,1.0
765,"Kilis,Turkey",2020-03-31 23:56:39+00:00,-1.0
766,"Kilis,Turkey",2020-03-31 23:56:59+00:00,-1.0
767,"Kilis,Turkey",2020-03-31 23:57:10+00:00,1.5
768,"Kilis,Turkey",2020-03-31 23:57:42+00:00,0.0
769,"Kilis,Turkey",2020-03-31 23:57:45+00:00,-1.0
770,"Kilis,Turkey",2020-03-31 23:58:06+00:00,-3.0
771,"Kilis,Turkey",2020-03-31 23:58:22+00:00,-1.0
772,"Kilis,Turkey",2020-03-31 23:58:36+00:00,0.0
773,"Kilis,Turkey",2020-03-31 23:58:48+00:00,1.0
774,"Kilis,Turkey",2020-03-31 23:59:09+00:00,-2.0
775,"Kilis,Turkey",2020-03-31 23:59:46+00:00,0.0
776,"Kocaeli,Turkey",2017-03-11 12:21:40+00:00,2.0
777,"Kocaeli,Turkey",2017-11-23 06:07:07+00:00,-1.0
778,"Kocaeli,Turkey",2018-06-27 16:04:15+00:00,0.0
779,"Kocaeli,Turkey",2018-09-22 14:50:57+00:00,3.0
780,"Kocaeli,Turkey",2019-03-03 12:11:09+00:00,1.0
781,"Kocaeli,Turkey",2019-03-08 10:58:00+00:00,3.0
782,"Kocaeli,Turkey",2019-03-08 11:00:20+00:00,3.0
783,"Kocaeli,Turkey",2019-03-11 12:23:43+00:00,3.0
784,"Kocaeli,Turkey",2019-03-12 08:51:53+00:00,1.0
785,"Kocaeli,Turkey",2019-03-16 10:28:54+00:00,3.0
786,"Kocaeli,Turkey",2019-03-17 08:45:12+00:00,1.0
787,"Kocaeli,Turkey",2019-03-19 08:56:04+00:00,0.0
788,"Kocaeli,Turkey",2019-03-22 09:22:33+00:00,6.0
